idx,artist_id,artist_name,genre_id,genre_name,style_id,style_name,width,height,image_mode,phash,duplicate_group,duplicate_group_size
55945,0,Unknown Artist,7,religious_painting,17,Northern_Renaissance,1382,1738,RGB,89dac6a2d28d1e3d,3394,1
36673,117,hans-holbein-the-younger,6,portrait,17,Northern_Renaissance,1407,1382,RGB,ee8cb133c0c9c7cc,3395,1
55126,0,Unknown Artist,2,genre_painting,4,Baroque,1382,1620,RGB,8370de469712dab9,3396,1
71172,0,Unknown Artist,10,Unknown Genre,11,High_Renaissance,1382,1436,RGB,c5390d2f6a5aca87,3397,1
55371,0,Unknown Artist,2,genre_painting,4,Baroque,1723,1382,RGB,f4e791199ec5033c,3398,1
56859,0,Unknown Artist,7,religious_painting,11,High_Renaissance,1382,1987,RGB,c7401f1a36668cdf,3399,1
32473,0,Unknown Artist,7,religious_painting,13,Mannerism_Late_Renaissance,1382,1716,RGB,c60c786813f726e7,3400,1
32563,58,pietro-perugino,7,religious_painting,8,Early_Renaissance,1382,2981,RGB,ccb0730e035ae79b,3401,1
63408,0,Unknown Artist,6,portrait,13,Mannerism_Late_Renaissance,1382,1819,RGB,a4b6133d2d6e308f,3402,1
29975,0,Unknown Artist,6,portrait,13,Mannerism_Late_Renaissance,1382,1701,RGB,ccdc2331ca2779d2,3403,1
57045,38,fra-angelico,7,religious_painting,8,Early_Renaissance,1382,2063,RGB,af575070c7e0cab1,3404,1
56935,82,paolo-veronese,7,religious_painting,13,Mannerism_Late_Renaissance,2288,1382,RGB,d8d3199c3be2e429,3405,1
30643,0,Unknown Artist,2,genre_painting,22,Rococo,2067,1382,RGB,c2d528aeb988f51e,3406,1
33724,0,Unknown Artist,7,religious_painting,22,Rococo,1574,1382,RGB,c0dabbc49a3a84f3,3407,1
44376,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,1382,2136,RGB,84f40f583b2f3e32,3408,1
63786,0,Unknown Artist,6,portrait,22,Rococo,1382,1727,RGB,eeccb133e469828e,3409,1
47813,121,el-greco,7,religious_painting,13,Mannerism_Late_Renaissance,1382,1627,RGB,8f20b317d8d2e2f1,877,2
42885,29,lucas-cranach-the-elder,6,portrait,17,Northern_Renaissance,1382,2014,RGB,959997acf1960764,3410,1
31718,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,1382,1384,RGB,eb96a05995ec8639,3411,1
28309,121,el-greco,7,religious_painting,13,Mannerism_Late_Renaissance,1382,1845,RGB,d58f58c868ba95e1,3412,1
37848,0,Unknown Artist,6,portrait,17,Northern_Renaissance,1382,2193,RGB,91c47f6e1a6d213c,3413,1
19837,0,Unknown Artist,7,religious_painting,11,High_Renaissance,2060,1382,RGB,cdd2f3b180cac2ab,3414,1
24005,0,Unknown Artist,7,religious_painting,4,Baroque,1634,1382,RGB,d89337ec0d2550cf,3415,1
29303,0,Unknown Artist,8,sketch_and_study,13,Mannerism_Late_Renaissance,2188,1382,RGB,a939f530df669290,3416,1
42506,77,titian,6,portrait,13,Mannerism_Late_Renaissance,1382,1835,RGB,d8ed6993264e2333,3417,1
7258,25,albrecht-durer,7,religious_painting,17,Northern_Renaissance,1382,2094,RGB,bce3c60dad94f910,3418,1
39051,77,titian,7,religious_painting,11,High_Renaissance,1382,2215,RGB,eec7c81f43a0b2cc,3419,1
24520,0,Unknown Artist,4,landscape,22,Rococo,1802,1382,RGB,f1c30e3a598c6e95,3420,1
69083,0,Unknown Artist,10,Unknown Genre,11,High_Renaissance,1382,2268,RGB,93c30d84b627e9f1,3421,1
9653,0,Unknown Artist,10,Unknown Genre,17,Northern_Renaissance,1691,1382,RGB,a4c7dbb0949337a4,3422,1
51956,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,1382,2067,RGB,ebc0303fcf48d233,3423,1
17750,20,rembrandt,6,portrait,4,Baroque,1382,1673,RGB,bdc2a56566860add,3424,1
40764,77,titian,6,portrait,11,High_Renaissance,1382,1645,RGB,fcfc9b330325708c,3425,2
56766,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,1382,2235,RGB,95d358234f5eca25,3426,1
56266,0,Unknown Artist,7,religious_painting,13,Mannerism_Late_Renaissance,1382,2378,RGB,9f483ee3a174790c,3427,1
56325,0,Unknown Artist,7,religious_painting,11,High_Renaissance,1382,1786,RGB,e71c1c67cf20dc23,3428,1
20390,0,Unknown Artist,8,sketch_and_study,13,Mannerism_Late_Renaissance,1382,2136,RGB,ae94598f5e389562,3429,1
44953,0,Unknown Artist,6,portrait,8,Early_Renaissance,1382,2082,RGB,9c6331ce391ce1e3,3430,1
23824,77,titian,6,portrait,13,Mannerism_Late_Renaissance,1382,1804,RGB,dc8cdd0263633373,3431,1
80521,0,Unknown Artist,10,Unknown Genre,8,Early_Renaissance,1382,1930,RGB,eeed8174f092e0f0,3432,1
6328,20,rembrandt,7,religious_painting,4,Baroque,1382,1714,RGB,87355c698f34964b,3433,1
22126,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,1382,1690,RGB,dba872826f3c1947,3434,1
42868,69,raphael,7,religious_painting,11,High_Renaissance,2186,1382,RGB,f0e34f4c3c386179,3435,1
21089,0,Unknown Artist,2,genre_painting,22,Rococo,1382,1770,RGB,8686b1797eccc0f1,3436,1
64313,0,Unknown Artist,6,portrait,8,Early_Renaissance,1382,1696,RGB,afa07292c7cb8b4c,3437,1
49334,0,Unknown Artist,6,portrait,8,Early_Renaissance,1382,1554,RGB,cfc73038cfcd8c22,3438,1
51926,0,Unknown Artist,2,genre_painting,17,Northern_Renaissance,1637,1382,RGB,964b7834c559cc4f,3439,1
44853,0,Unknown Artist,6,portrait,8,Early_Renaissance,1382,2119,RGB,bbb4c06bd173a44c,3440,1
20255,77,titian,7,religious_painting,11,High_Renaissance,1408,1382,RGB,996946677ab46998,3441,1
73677,0,Unknown Artist,10,Unknown Genre,4,Baroque,1776,1382,RGB,e7cd1856fb20129e,3442,1
33940,0,Unknown Artist,2,genre_painting,4,Baroque,1717,1382,RGB,cb3ff182b00fa619,3443,1
57101,0,Unknown Artist,7,religious_painting,11,High_Renaissance,1382,1641,RGB,c7c3da9e8c6c052d,3444,1
46466,0,Unknown Artist,7,religious_painting,11,High_Renaissance,1382,1995,RGB,87c7faa07978420f,3445,1
38397,0,Unknown Artist,7,religious_painting,4,Baroque,1382,1974,RGB,87859a962d2e6a79,3446,1
71269,0,Unknown Artist,10,Unknown Genre,22,Rococo,1455,1382,RGB,ce983927b6c1643e,3447,1
71698,0,Unknown Artist,10,Unknown Genre,11,High_Renaissance,1689,1382,RGB,81634e9636ca39ed,3448,1
45215,67,tintoretto,6,portrait,13,Mannerism_Late_Renaissance,1382,2019,RGB,cd0c78e307f63067,3449,1
56394,121,el-greco,7,religious_painting,13,Mannerism_Late_Renaissance,1382,1582,RGB,897c66b17b61855a,3450,1
25485,0,Unknown Artist,7,religious_painting,17,Northern_Renaissance,1382,2007,RGB,8f183367389ec39c,3451,1
18156,25,albrecht-durer,2,genre_painting,17,Northern_Renaissance,1382,2186,RGB,a336cb954ccc42f3,3452,1
58568,0,Unknown Artist,1,cityscape,22,Rococo,1770,1381,RGB,b8972d0b36c82f39,3453,1
57097,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,1382,1935,RGB,b1273256924937ed,3454,1
72138,0,Unknown Artist,10,Unknown Genre,13,Mannerism_Late_Renaissance,1636,1382,RGB,d2782393a13cee0f,3455,1
10596,25,albrecht-durer,7,religious_painting,17,Northern_Renaissance,1382,2738,RGB,ebd0ea2db192c46a,3456,1
45707,0,Unknown Artist,6,portrait,22,Rococo,1382,1959,RGB,8ccc364b35377b90,3457,1
38076,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,2559,1382,RGB,c4300b43a779fe72,3458,1
23488,0,Unknown Artist,6,portrait,22,Rococo,1382,2064,RGB,e5061af397cc5839,3459,1
22394,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,1385,1382,RGB,d3360e495b982c9f,3460,1
28487,0,Unknown Artist,7,religious_painting,17,Northern_Renaissance,1381,3544,RGB,f1919ee280f9b3e0,3461,1
38777,114,anthony-van-dyck,6,portrait,4,Baroque,1381,1982,RGB,bba8645a8b6971c9,3462,1
33495,87,michelangelo,7,religious_painting,11,High_Renaissance,2250,1382,RGB,88c0b9b16e97d96c,3463,1
73104,0,Unknown Artist,10,Unknown Genre,11,High_Renaissance,2106,1382,RGB,b53692d6cda9128e,3464,1
30255,0,Unknown Artist,8,sketch_and_study,17,Northern_Renaissance,1382,2066,RGB,cdd692c99329d515,3465,1
2175,25,albrecht-durer,7,religious_painting,17,Northern_Renaissance,1382,2040,RGB,c9e8956d58272c3e,3466,1
44273,121,el-greco,7,religious_painting,13,Mannerism_Late_Renaissance,1382,2856,RGB,d7cc19193ce888f9,3467,1
24033,0,Unknown Artist,2,genre_painting,4,Baroque,1834,1382,RGB,c8392776da093bc3,3468,1
32116,58,pietro-perugino,7,religious_painting,11,High_Renaissance,1421,1382,RGB,eec6b14dc4969239,3469,1
61912,0,Unknown Artist,9,still_life,22,Rococo,1382,1592,RGB,be1fe5b29464c234,3470,1
33318,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,1382,1718,RGB,f1cb8aa4da58cde0,3471,1
21753,0,Unknown Artist,8,sketch_and_study,8,Early_Renaissance,1382,2002,RGB,ea4fb8e2a48c913b,3472,1
20109,0,Unknown Artist,7,religious_painting,11,High_Renaissance,1382,1488,RGB,db6417585b6eb105,3473,1
39345,0,Unknown Artist,8,sketch_and_study,4,Baroque,1382,2500,RGB,bf26c34bb4908d8b,3474,1
35109,38,fra-angelico,7,religious_painting,8,Early_Renaissance,1382,1618,RGB,d01a2fdafe221e61,3475,1
21544,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,1382,2243,RGB,e01cb2bb8ce583e6,3476,1
76895,0,Unknown Artist,10,Unknown Genre,13,Mannerism_Late_Renaissance,1382,1771,RGB,c8c3666c7b343e38,3477,1
9157,20,rembrandt,7,religious_painting,4,Baroque,1382,1615,RGB,dac4267bb82eb330,3478,1
56879,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,1382,2088,RGB,eeaaefe8a0f58480,3479,1
70435,0,Unknown Artist,10,Unknown Genre,13,Mannerism_Late_Renaissance,1552,1382,RGB,913a9dc8e1259e79,3480,1
69022,0,Unknown Artist,10,Unknown Genre,11,High_Renaissance,3852,1382,RGB,80cd614ef2782fb5,3481,1
41193,126,thomas-gainsborough,6,portrait,22,Rococo,1382,1732,RGB,9986566969787659,3482,1
48288,0,Unknown Artist,7,religious_painting,13,Mannerism_Late_Renaissance,1927,1382,RGB,d965665a146e251f,3483,1
56418,0,Unknown Artist,7,religious_painting,4,Baroque,1382,1925,RGB,ea6e9531d1c58687,3484,1
70619,0,Unknown Artist,10,Unknown Genre,13,Mannerism_Late_Renaissance,1742,1382,RGB,de9345cf9320e871,3485,1
80538,0,Unknown Artist,10,Unknown Genre,8,Early_Renaissance,1382,1933,RGB,af9439d894cbe0e1,3486,1
47417,0,Unknown Artist,5,nude_painting,13,Mannerism_Late_Renaissance,1382,2180,RGB,ead2a5e98d1c5896,3487,1
50862,0,Unknown Artist,7,religious_painting,13,Mannerism_Late_Renaissance,1389,1382,RGB,bbabb0e4c6848e3c,3488,1
46469,0,Unknown Artist,7,religious_painting,22,Rococo,1382,2701,RGB,a4ac3f72e5f035c0,3489,1
23148,0,Unknown Artist,6,portrait,13,Mannerism_Late_Renaissance,1382,1552,RGB,9e31634ee4c59993,3490,1
22171,83,joshua-reynolds,6,portrait,22,Rococo,1382,1713,RGB,999b6464643bf196,3491,1
56165,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,1382,2485,RGB,eeb2d10c366133d9,3492,1
18162,25,albrecht-durer,2,genre_painting,17,Northern_Renaissance,1382,1540,RGB,ffc29cc78269c870,3493,1
21627,0,Unknown Artist,2,genre_painting,22,Rococo,2020,1382,RGB,c0ec2e2661f6da1b,3494,1
51735,117,hans-holbein-the-younger,6,portrait,17,Northern_Renaissance,1386,1382,RGB,c4b40a9b6ecc3b65,3495,1
28746,58,pietro-perugino,7,religious_painting,11,High_Renaissance,1382,1536,RGB,ce05393d1666c3d3,3496,1
63124,0,Unknown Artist,6,portrait,22,Rococo,1382,1677,RGB,d9797266265b9823,3497,1
39258,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,1382,1924,RGB,aaf08592c11f6c3f,3498,1
79361,0,Unknown Artist,10,Unknown Genre,11,High_Renaissance,1382,2011,RGB,d24d2d34b2929b73,3499,1
46586,0,Unknown Artist,6,portrait,22,Rococo,1382,1830,RGB,8c8d6332327933cf,3500,1
41308,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,1382,3531,RGB,b3bc0b26e4f328b4,3501,1
12066,20,rembrandt,6,portrait,4,Baroque,1382,1841,RGB,dab2676869cc3067,3502,1
5848,25,albrecht-durer,8,sketch_and_study,17,Northern_Renaissance,1765,1382,RGB,b24085c97173b75e,3503,1
111,20,rembrandt,10,Unknown Genre,4,Baroque,1710,1382,RGB,ce7931c6389887cb,3504,1
73115,0,Unknown Artist,10,Unknown Genre,13,Mannerism_Late_Renaissance,1732,1382,RGB,c0367e99275bc6a1,3505,1
56891,82,paolo-veronese,7,religious_painting,13,Mannerism_Late_Renaissance,1382,1915,RGB,80973f685bd1a2f1,3506,1
8132,25,albrecht-durer,8,sketch_and_study,17,Northern_Renaissance,1382,1734,RGB,8acb95a4b9265cb3,3507,1
55755,0,Unknown Artist,7,religious_painting,17,Northern_Renaissance,1382,1991,RGB,c8a6272d47557173,3508,1
41509,58,pietro-perugino,7,religious_painting,8,Early_Renaissance,2998,1382,RGB,c8b584bac5cb96e8,3509,1
28413,67,tintoretto,6,portrait,13,Mannerism_Late_Renaissance,1382,1786,RGB,8cc8dd7123237367,3510,1
54247,0,Unknown Artist,2,genre_painting,4,Baroque,1888,1382,RGB,d5e5fa7a3a2b0206,3511,1
48738,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,1711,1382,RGB,b37433e3789e2294,3512,1
57063,0,Unknown Artist,7,religious_painting,22,Rococo,1767,1382,RGB,92c6e5899ceced21,3513,1
46199,29,lucas-cranach-the-elder,6,portrait,17,Northern_Renaissance,1382,2119,RGB,cc99332c7533d6c2,3514,1
51855,0,Unknown Artist,1,cityscape,22,Rococo,2113,1382,RGB,c6edd8c39b18e08b,3515,1
5904,20,rembrandt,7,religious_painting,4,Baroque,1382,1709,RGB,c09f39e31ce31798,3516,1
27283,77,titian,6,portrait,13,Mannerism_Late_Renaissance,1382,1561,RGB,f99985523e62e507,3517,1
74177,0,Unknown Artist,10,Unknown Genre,4,Baroque,2151,1382,RGB,97a4e27f119cad42,1368,2
26620,0,Unknown Artist,7,religious_painting,11,High_Renaissance,1382,2408,RGB,fcba3ae8a1f5a090,3518,1
30786,0,Unknown Artist,7,religious_painting,13,Mannerism_Late_Renaissance,1382,1786,RGB,d00c12735b13f6e7,3519,1
44092,0,Unknown Artist,6,portrait,11,High_Renaissance,1382,1852,RGB,eca4f0331b0b5ecc,3520,1
56357,121,el-greco,7,religious_painting,13,Mannerism_Late_Renaissance,1382,1997,RGB,cd34975a3a996c2c,3521,1
47218,0,Unknown Artist,2,genre_painting,22,Rococo,1760,1382,RGB,95496c6a32971b2f,3522,1
27712,0,Unknown Artist,7,religious_painting,4,Baroque,1382,2444,RGB,e94da69ec831171e,3523,1
33061,0,Unknown Artist,2,genre_painting,4,Baroque,1382,1937,RGB,96b46ced1b91644e,3524,1
75007,0,Unknown Artist,10,Unknown Genre,11,High_Renaissance,1382,1654,RGB,e4da74f458c8c3c3,3525,1
50198,0,Unknown Artist,5,nude_painting,13,Mannerism_Late_Renaissance,2270,1382,RGB,848f7f2a49384e3d,3526,1
56740,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,1382,2752,RGB,b3eae790c95e038a,3527,1
26865,58,pietro-perugino,7,religious_painting,11,High_Renaissance,1382,1526,RGB,e44869767e692725,3528,1
28621,29,lucas-cranach-the-elder,6,portrait,17,Northern_Renaissance,1382,2012,RGB,cf8a317712a4e0db,3529,1
39851,0,Unknown Artist,8,sketch_and_study,22,Rococo,1382,1896,RGB,cd93322c1b69ce9c,3530,1
70336,0,Unknown Artist,10,Unknown Genre,22,Rococo,1416,1382,RGB,cc9833e71cc3c70e,3531,1
29833,69,raphael,6,portrait,11,High_Renaissance,1382,1829,RGB,d92d4c96266ed989,3532,1
20815,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,2548,1382,RGB,e5f29483092fc93b,3533,1
68510,0,Unknown Artist,10,Unknown Genre,4,Baroque,2109,1382,RGB,c5d73687678448b6,3534,1
46641,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,2109,1382,RGB,af18d067c4369fb0,3535,1
56645,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,1382,1432,RGB,8f98362768cb3966,3536,1
17993,25,albrecht-durer,7,religious_painting,17,Northern_Renaissance,1382,1603,RGB,9de4e3cf82111d3c,3537,1
80028,0,Unknown Artist,10,Unknown Genre,22,Rococo,2014,1382,RGB,92b80dec0f956d4b,3538,1
19462,0,Unknown Artist,7,religious_painting,4,Baroque,1974,1382,RGB,89d2f2c8d9b13a35,3539,1
55963,103,hans-memling,7,religious_painting,17,Northern_Renaissance,1382,2251,RGB,ae94d7c9a0f92316,3540,1
33709,0,Unknown Artist,7,religious_painting,13,Mannerism_Late_Renaissance,1382,2032,RGB,c1cc5c9299ebe6e0,3541,1
70184,0,Unknown Artist,10,Unknown Genre,17,Northern_Renaissance,1382,1861,RGB,ceed30d1e630d98c,3542,1
8010,25,albrecht-durer,7,religious_painting,17,Northern_Renaissance,1382,1963,RGB,d320573686e29bd9,3543,1
55882,38,fra-angelico,7,religious_painting,8,Early_Renaissance,1382,1793,RGB,b5c8c26e789a7562,3544,1
33763,0,Unknown Artist,4,landscape,17,Northern_Renaissance,1861,1382,RGB,addab501e05fca45,3545,1
8682,25,albrecht-durer,7,religious_painting,17,Northern_Renaissance,1382,2211,RGB,fae0850d9a36b3c3,3546,1
34101,69,raphael,6,portrait,11,High_Renaissance,1382,1730,RGB,e4a433dec29bcc8c,3547,1
44744,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,1738,1382,RGB,cec9d47275271e0c,3548,1
42228,82,paolo-veronese,7,religious_painting,13,Mannerism_Late_Renaissance,1462,1382,RGB,ab9ef1a1c44be170,3549,1
3783,25,albrecht-durer,6,portrait,17,Northern_Renaissance,1382,1885,RGB,cbc02443361ebd7b,3550,1
63176,67,tintoretto,6,portrait,13,Mannerism_Late_Renaissance,1382,1742,RGB,8c8c7573332dde84,3551,1
65266,0,Unknown Artist,6,portrait,22,Rococo,1382,1735,RGB,d1d92c36e6cc3364,3552,1
25153,29,lucas-cranach-the-elder,6,portrait,17,Northern_Renaissance,1382,1910,RGB,9ddf63314868e664,3553,1
26285,0,Unknown Artist,2,genre_painting,22,Rococo,1382,1802,RGB,8b663498e73760ce,3554,1
71768,0,Unknown Artist,10,Unknown Genre,4,Baroque,2686,1382,RGB,9bc60499ea5a0af7,3555,1
25671,0,Unknown Artist,1,cityscape,13,Mannerism_Late_Renaissance,2097,1382,RGB,a3a84db193bc4be2,3556,1
78449,0,Unknown Artist,10,Unknown Genre,13,Mannerism_Late_Renaissance,1714,1382,RGB,d393ec0e0e8cda0f,3557,1
17974,25,albrecht-durer,7,religious_painting,17,Northern_Renaissance,1382,1817,RGB,f361ec96940dcb1a,3558,1
48961,77,titian,7,religious_painting,11,High_Renaissance,1382,1683,RGB,d03f3469c7173692,3559,1
17756,20,rembrandt,7,religious_painting,4,Baroque,1888,1382,RGB,c8780766971d336e,3560,1
42134,0,Unknown Artist,7,religious_painting,17,Northern_Renaissance,1382,1467,RGB,8fbef26168af0612,3561,1
56334,38,fra-angelico,7,religious_painting,8,Early_Renaissance,1670,1382,RGB,8a9a316c6b67afa0,3562,1
30622,0,Unknown Artist,6,portrait,8,Early_Renaissance,1382,1754,RGB,c769301ec5c66d93,3563,1
47315,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,1382,1919,RGB,c7cc7c0f526d19a2,3564,1
45616,69,raphael,7,religious_painting,11,High_Renaissance,1386,1382,RGB,ead6b1b9442cb34a,3565,1
73488,0,Unknown Artist,10,Unknown Genre,13,Mannerism_Late_Renaissance,1382,1781,RGB,ed93daf046b922c1,3566,1
79371,0,Unknown Artist,10,Unknown Genre,11,High_Renaissance,2089,1382,RGB,b61d86e3c96c2715,3567,1
40757,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,1382,1857,RGB,9b3166c6a43b523d,3568,1
33170,121,el-greco,6,portrait,13,Mannerism_Late_Renaissance,1382,1880,RGB,efcca435b113962c,3569,1
62514,24,leonardo-da-vinci,8,sketch_and_study,11,High_Renaissance,1382,1694,RGB,b1ce833cc32ec627,3570,1
57029,82,paolo-veronese,7,religious_painting,13,Mannerism_Late_Renaissance,1895,1382,RGB,faa7084c53f227a3,3571,1
72396,0,Unknown Artist,10,Unknown Genre,13,Mannerism_Late_Renaissance,1382,1595,RGB,bac1051ed37a0f6c,3572,1
25716,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,1382,1951,RGB,96866917330fe4ec,3573,1
75160,0,Unknown Artist,10,Unknown Genre,22,Rococo,1382,2302,RGB,91c5164b6a196f6d,3574,1
76098,0,Unknown Artist,10,Unknown Genre,13,Mannerism_Late_Renaissance,1382,1700,RGB,cf1624387c3f95a1,3575,1
41923,0,Unknown Artist,7,religious_painting,17,Northern_Renaissance,2617,1382,RGB,eb42b579d26d8688,3576,1
35901,0,Unknown Artist,7,religious_painting,22,Rococo,1382,1955,RGB,919a3637c68d3969,3577,1
19368,0,Unknown Artist,6,portrait,22,Rococo,1382,1678,RGB,8efd5290b1cea836,3578,1
29428,121,el-greco,7,religious_painting,13,Mannerism_Late_Renaissance,1382,1998,RGB,dc0a69682f876ed2,3579,1
72148,0,Unknown Artist,10,Unknown Genre,11,High_Renaissance,1945,1382,RGB,bff4c04cc03b4bc6,3580,1
78630,0,Unknown Artist,10,Unknown Genre,4,Baroque,1382,1404,RGB,edbef8e0e185c481,3581,1
75494,0,Unknown Artist,10,Unknown Genre,13,Mannerism_Late_Renaissance,1382,1897,RGB,dde2e80d629da562,3582,1
63558,0,Unknown Artist,6,portrait,22,Rococo,1382,1761,RGB,cc6633739c4c9c69,3583,1
46596,87,michelangelo,7,religious_painting,11,High_Renaissance,1389,1382,RGB,aeab507c4ad279c1,3584,1
64208,126,thomas-gainsborough,6,portrait,22,Rococo,1382,1732,RGB,d97f2426dab06cc2,3585,1
35725,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,1762,1382,RGB,88ed2d8523cb6ad6,3586,1
63929,77,titian,6,portrait,13,Mannerism_Late_Renaissance,1382,1763,RGB,cd4f708e3e303173,3587,1
62430,69,raphael,8,sketch_and_study,11,High_Renaissance,1382,2132,RGB,e9ce1648ae35b722,3588,1
48975,29,lucas-cranach-the-elder,7,religious_painting,17,Northern_Renaissance,1382,2049,RGB,c79d7053806cd6d3,3589,1
37722,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,2073,1382,RGB,c69c7af304ac39c3,3590,1
63921,0,Unknown Artist,6,portrait,13,Mannerism_Late_Renaissance,1382,1706,RGB,ec8cc41ce32b21f7,3591,1
50240,0,Unknown Artist,7,religious_painting,4,Baroque,1382,2333,RGB,ef8aba78e0618762,3592,1
21008,38,fra-angelico,7,religious_painting,8,Early_Renaissance,1756,1382,RGB,d9f616e5f0212c35,3593,1
45025,0,Unknown Artist,7,religious_painting,11,High_Renaissance,1382,1672,RGB,fe371c4d88902b6e,3594,1
43873,83,joshua-reynolds,6,portrait,22,Rococo,1382,1795,RGB,998d6663646663d9,3595,1
62125,0,Unknown Artist,8,sketch_and_study,8,Early_Renaissance,1382,1741,RGB,9002cf393fcc7333,3596,1
56458,0,Unknown Artist,7,religious_painting,17,Northern_Renaissance,1382,2127,RGB,9cbfebd3c04dc880,3597,1
41834,82,paolo-veronese,7,religious_painting,13,Mannerism_Late_Renaissance,1951,1382,RGB,f4e64b01491bf45d,3598,1
77230,0,Unknown Artist,10,Unknown Genre,22,Rococo,1382,1858,RGB,d4b99bc166e74922,3599,1
71057,0,Unknown Artist,10,Unknown Genre,22,Rococo,1893,1382,RGB,f2ecddb008173669,3600,1
43431,0,Unknown Artist,8,sketch_and_study,8,Early_Renaissance,1382,1887,RGB,a76e18196397c732,3601,1
11250,0,Unknown Artist,10,Unknown Genre,17,Northern_Renaissance,1382,1539,RGB,e8609595d63664cf,3602,1
48379,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,1728,1382,RGB,cb3a6bcfb46c8484,3603,1
17591,20,rembrandt,2,genre_painting,4,Baroque,1382,1595,RGB,96a64b1b25cdc2f2,3604,1
36715,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,2032,1381,RGB,8e0884edb51ff263,3605,1
78530,0,Unknown Artist,10,Unknown Genre,13,Mannerism_Late_Renaissance,1382,1669,RGB,e9c1a438813ee779,3606,1
62467,24,leonardo-da-vinci,8,sketch_and_study,11,High_Renaissance,1809,1382,RGB,e9c79678c39e2483,3607,1
42995,121,el-greco,7,religious_painting,13,Mannerism_Late_Renaissance,1382,2149,RGB,94c95b366b4dc714,3608,1
80097,0,Unknown Artist,10,Unknown Genre,22,Rococo,1382,1785,RGB,9c69479263e19bc6,3609,1
74852,0,Unknown Artist,10,Unknown Genre,11,High_Renaissance,1382,1556,RGB,b4a2de8f4dc1568c,3610,1
31539,0,Unknown Artist,6,portrait,22,Rococo,1382,1794,RGB,8e8f713438717726,3611,1
62955,0,Unknown Artist,6,portrait,22,Rococo,1382,1619,RGB,be4ca5b19126c69b,3612,1
70098,0,Unknown Artist,10,Unknown Genre,13,Mannerism_Late_Renaissance,2915,1382,RGB,831e7ca7277e8c21,3613,1
32317,24,leonardo-da-vinci,7,religious_painting,8,Early_Renaissance,1382,2166,RGB,96b6ecf9e1e06184,3614,1
64123,0,Unknown Artist,6,portrait,22,Rococo,1382,1806,RGB,ba39e4e421e1d792,3615,1
44287,0,Unknown Artist,2,genre_painting,4,Baroque,1977,1382,RGB,8791ea69b45eb24c,3616,1
78516,0,Unknown Artist,10,Unknown Genre,13,Mannerism_Late_Renaissance,1382,1778,RGB,ea8bf52c36355690,3617,1
65679,0,Unknown Artist,6,portrait,8,Early_Renaissance,1382,2065,RGB,9e8b627879656453,3618,1
20835,38,fra-angelico,7,religious_painting,8,Early_Renaissance,2241,1382,RGB,abb67ae1dca0e0a8,3619,1
38091,24,leonardo-da-vinci,7,religious_painting,8,Early_Renaissance,1382,1954,RGB,cb63e16d56564a86,3620,1
8001,20,rembrandt,6,portrait,4,Baroque,1382,1642,RGB,cccc3333739686c3,3621,1
34700,0,Unknown Artist,6,portrait,22,Rococo,1382,1862,RGB,e19c1c3b497807f6,3622,1
25324,0,Unknown Artist,7,religious_painting,11,High_Renaissance,1382,1504,RGB,a1c05e6e43393d8f,3623,1
44188,0,Unknown Artist,7,religious_painting,13,Mannerism_Late_Renaissance,1871,1382,RGB,9df211c76f386825,3624,1
25863,0,Unknown Artist,6,portrait,8,Early_Renaissance,1382,1912,RGB,ce0f34300efdc31e,3625,1
24186,29,lucas-cranach-the-elder,6,portrait,17,Northern_Renaissance,1382,2229,RGB,babe6561a3d5e480,3626,1
36133,0,Unknown Artist,7,religious_painting,4,Baroque,2041,1382,RGB,da8dc4cab0b6e878,3627,1
38707,77,titian,7,religious_painting,13,Mannerism_Late_Renaissance,1382,1956,RGB,c5c869868c197fd6,3628,1
48517,0,Unknown Artist,7,religious_painting,11,High_Renaissance,1382,1846,RGB,ce6cb13a23399366,3629,1
