idx,artist_id,artist_name,genre_id,genre_name,style_id,style_name,width,height,image_mode
52666,24,leonardo-da-vinci,8,sketch_and_study,11,High_Renaissance,1382,1990,RGB
43903,0,Unknown Artist,7,religious_painting,4,Baroque,1718,1382,RGB
63897,0,Unknown Artist,6,portrait,8,Early_Renaissance,1382,1769,RGB
75848,0,Unknown Artist,10,Unknown Genre,13,Mannerism_Late_Renaissance,1382,1480,RGB
18009,25,albrecht-durer,7,religious_painting,17,Northern_Renaissance,1382,1678,RGB
22869,83,joshua-reynolds,6,portrait,22,Rococo,1382,2295,RGB
4434,25,albrecht-durer,7,religious_painting,17,Northern_Renaissance,1382,1881,RGB
27670,0,Unknown Artist,7,religious_painting,4,Baroque,1382,1673,RGB
56253,0,Unknown Artist,7,religious_painting,4,Baroque,1382,2056,RGB
51500,82,paolo-veronese,7,religious_painting,13,Mannerism_Late_Renaissance,1382,2800,RGB
56258,0,Unknown Artist,7,religious_painting,13,Mannerism_Late_Renaissance,1382,1749,RGB
40152,38,fra-angelico,7,religious_painting,8,Early_Renaissance,1565,1382,RGB
45064,0,Unknown Artist,2,genre_painting,17,Northern_Renaissance,1382,1630,RGB
56835,82,paolo-veronese,7,religious_painting,13,Mannerism_Late_Renaissance,3348,1382,RGB
56303,0,Unknown Artist,7,religious_painting,13,Mannerism_Late_Renaissance,1382,1680,RGB
30272,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,1382,3218,RGB
50352,0,Unknown Artist,6,portrait,22,Rococo,1382,1539,RGB
65625,77,titian,6,portrait,13,Mannerism_Late_Renaissance,1382,2741,RGB
57953,128,canaletto,1,cityscape,22,Rococo,2288,1381,RGB
50543,24,leonardo-da-vinci,7,religious_painting,11,High_Renaissance,1382,2055,RGB
27085,0,Unknown Artist,6,portrait,13,Mannerism_Late_Renaissance,1382,1997,RGB
47525,0,Unknown Artist,6,portrait,17,Northern_Renaissance,1382,1727,RGB
8213,25,albrecht-durer,8,sketch_and_study,17,Northern_Renaissance,2016,1382,RGB
17622,20,rembrandt,6,portrait,4,Baroque,1382,1611,RGB
23378,0,Unknown Artist,6,portrait,22,Rococo,1382,1497,RGB
52421,116,frans-hals,6,portrait,4,Baroque,1382,1752,RGB
33069,87,michelangelo,8,sketch_and_study,11,High_Renaissance,1382,1476,RGB
34080,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,1382,1970,RGB
56221,0,Unknown Artist,7,religious_painting,17,Northern_Renaissance,1382,1715,RGB
43593,103,hans-memling,6,portrait,17,Northern_Renaissance,1382,1954,RGB
28786,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,1382,1808,RGB
69045,0,Unknown Artist,10,Unknown Genre,13,Mannerism_Late_Renaissance,1382,1884,RGB
46168,126,thomas-gainsborough,6,portrait,22,Rococo,1382,1692,RGB
40135,61,bartolome-esteban-murillo,7,religious_painting,4,Baroque,1382,2001,RGB
81088,0,Unknown Artist,10,Unknown Genre,17,Northern_Renaissance,1382,1710,RGB
81151,0,Unknown Artist,10,Unknown Genre,17,Northern_Renaissance,1803,1382,RGB
78504,0,Unknown Artist,10,Unknown Genre,13,Mannerism_Late_Renaissance,1382,1837,RGB
62379,125,jacob-jordaens,8,sketch_and_study,4,Baroque,1713,1381,RGB
18003,25,albrecht-durer,7,religious_painting,17,Northern_Renaissance,1382,2176,RGB
51701,24,leonardo-da-vinci,7,religious_painting,11,High_Renaissance,1382,1806,RGB
35126,0,Unknown Artist,7,religious_painting,11,High_Renaissance,2902,1382,RGB
69224,0,Unknown Artist,10,Unknown Genre,22,Rococo,1693,1382,RGB
31917,0,Unknown Artist,8,sketch_and_study,8,Early_Renaissance,1382,2004,RGB
39347,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,2512,1382,RGB
41504,0,Unknown Artist,7,religious_painting,17,Northern_Renaissance,1382,2107,RGB
32583,0,Unknown Artist,6,portrait,22,Rococo,1382,1835,RGB
49220,121,el-greco,7,religious_painting,13,Mannerism_Late_Renaissance,1382,3038,RGB
30318,0,Unknown Artist,7,religious_painting,22,Rococo,1382,2860,RGB
35284,0,Unknown Artist,7,religious_painting,17,Northern_Renaissance,1382,2336,RGB
28080,0,Unknown Artist,2,genre_painting,22,Rococo,1797,1382,RGB
22935,0,Unknown Artist,8,sketch_and_study,8,Early_Renaissance,1990,1382,RGB
56594,87,michelangelo,7,religious_painting,11,High_Renaissance,1495,1382,RGB
29829,0,Unknown Artist,6,portrait,4,Baroque,1946,1382,RGB
65600,116,frans-hals,6,portrait,4,Baroque,1382,1770,RGB
46530,121,el-greco,7,religious_painting,13,Mannerism_Late_Renaissance,1382,2447,RGB
22524,0,Unknown Artist,6,portrait,13,Mannerism_Late_Renaissance,1382,1740,RGB
27379,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,3112,1382,RGB
34252,126,thomas-gainsborough,6,portrait,22,Rococo,1382,1758,RGB
32172,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,3673,1382,RGB
68006,0,Unknown Artist,10,Unknown Genre,13,Mannerism_Late_Renaissance,1512,1382,RGB
76006,0,Unknown Artist,10,Unknown Genre,8,Early_Renaissance,1382,3350,RGB
27988,0,Unknown Artist,6,portrait,4,Baroque,1382,1687,RGB
24879,80,peter-paul-rubens,6,portrait,4,Baroque,1382,1988,RGB
23359,116,frans-hals,6,portrait,4,Baroque,1382,1741,RGB
33469,0,Unknown Artist,6,portrait,4,Baroque,1382,1735,RGB
43272,38,fra-angelico,7,religious_painting,8,Early_Renaissance,1382,1610,RGB
41365,0,Unknown Artist,7,religious_painting,4,Baroque,1818,1382,RGB
47948,0,Unknown Artist,7,religious_painting,4,Baroque,1382,1542,RGB
34395,117,hans-holbein-the-younger,6,portrait,17,Northern_Renaissance,1404,1382,RGB
40632,0,Unknown Artist,6,portrait,13,Mannerism_Late_Renaissance,1382,1773,RGB
52647,23,hieronymus-bosch,7,religious_painting,17,Northern_Renaissance,1382,1678,RGB
26253,0,Unknown Artist,2,genre_painting,4,Baroque,1609,1382,RGB
35722,0,Unknown Artist,7,religious_painting,13,Mannerism_Late_Renaissance,1382,1842,RGB
80055,0,Unknown Artist,10,Unknown Genre,22,Rococo,1738,1382,RGB
56295,0,Unknown Artist,7,religious_painting,17,Northern_Renaissance,1382,1839,RGB
56969,0,Unknown Artist,7,religious_painting,17,Northern_Renaissance,1382,1534,RGB
24175,77,titian,6,portrait,13,Mannerism_Late_Renaissance,1382,1788,RGB
50054,0,Unknown Artist,1,cityscape,22,Rococo,2096,1382,RGB
45318,0,Unknown Artist,7,religious_painting,17,Northern_Renaissance,1382,1804,RGB
56600,0,Unknown Artist,7,religious_painting,17,Northern_Renaissance,1382,1828,RGB
80529,0,Unknown Artist,10,Unknown Genre,8,Early_Renaissance,1382,1974,RGB
10826,20,rembrandt,6,portrait,4,Baroque,1382,1766,RGB
64944,83,joshua-reynolds,6,portrait,22,Rococo,1382,1819,RGB
41447,0,Unknown Artist,7,religious_painting,11,High_Renaissance,1382,1644,RGB
56697,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,2017,1382,RGB
76888,0,Unknown Artist,10,Unknown Genre,13,Mannerism_Late_Renaissance,5597,1382,RGB
56096,69,raphael,7,religious_painting,11,High_Renaissance,1382,2152,RGB
31970,0,Unknown Artist,6,portrait,22,Rococo,1382,1736,RGB
80101,0,Unknown Artist,10,Unknown Genre,22,Rococo,1792,1382,RGB
20233,0,Unknown Artist,8,sketch_and_study,13,Mannerism_Late_Renaissance,3324,1382,RGB
40055,23,hieronymus-bosch,7,religious_painting,17,Northern_Renaissance,1382,1972,RGB
28365,77,titian,6,portrait,11,High_Renaissance,1382,1635,RGB
55816,0,Unknown Artist,7,religious_painting,13,Mannerism_Late_Renaissance,1382,1581,RGB
49617,0,Unknown Artist,6,portrait,22,Rococo,1382,1620,RGB
64249,0,Unknown Artist,6,portrait,22,Rococo,1790,1382,RGB
36844,67,tintoretto,7,religious_painting,13,Mannerism_Late_Renaissance,3117,1382,RGB
59576,24,leonardo-da-vinci,4,landscape,11,High_Renaissance,1382,1894,RGB
18160,25,albrecht-durer,6,portrait,17,Northern_Renaissance,1382,1840,RGB
29387,80,peter-paul-rubens,6,portrait,4,Baroque,1382,1685,RGB
30232,0,Unknown Artist,2,genre_painting,4,Baroque,1713,1382,RGB
78621,0,Unknown Artist,10,Unknown Genre,4,Baroque,2145,1382,RGB
52871,0,Unknown Artist,7,religious_painting,11,High_Renaissance,1413,1382,RGB
55946,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,1382,2444,RGB
17956,25,albrecht-durer,7,religious_painting,17,Northern_Renaissance,1382,1902,RGB
20229,0,Unknown Artist,7,religious_painting,4,Baroque,1832,1382,RGB
30812,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,1891,1382,RGB
25044,126,thomas-gainsborough,6,portrait,22,Rococo,1382,2082,RGB
55953,0,Unknown Artist,7,religious_painting,11,High_Renaissance,2980,1382,RGB
56327,77,titian,7,religious_painting,11,High_Renaissance,1382,1655,RGB
31243,0,Unknown Artist,9,still_life,4,Baroque,1985,1382,RGB
56219,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,1382,2201,RGB
33203,38,fra-angelico,7,religious_painting,8,Early_Renaissance,1382,1800,RGB
3965,25,albrecht-durer,7,religious_painting,17,Northern_Renaissance,1382,2090,RGB
22760,0,Unknown Artist,6,portrait,22,Rococo,1382,1846,RGB
72766,0,Unknown Artist,10,Unknown Genre,13,Mannerism_Late_Renaissance,2433,1382,RGB
56313,0,Unknown Artist,7,religious_painting,17,Northern_Renaissance,1382,1829,RGB
63076,0,Unknown Artist,6,portrait,22,Rococo,1382,1867,RGB
36345,114,anthony-van-dyck,6,portrait,4,Baroque,1382,1461,RGB
31889,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,1382,2221,RGB
56798,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,3527,1382,RGB
56754,38,fra-angelico,7,religious_painting,8,Early_Renaissance,1382,4081,RGB
34468,0,Unknown Artist,6,portrait,22,Rococo,1382,1739,RGB
31931,0,Unknown Artist,6,portrait,13,Mannerism_Late_Renaissance,1382,1686,RGB
52934,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,1382,2912,RGB
49871,24,leonardo-da-vinci,8,sketch_and_study,11,High_Renaissance,1492,1382,RGB
6896,25,albrecht-durer,8,sketch_and_study,17,Northern_Renaissance,1382,2108,RGB
13084,25,albrecht-durer,7,religious_painting,17,Northern_Renaissance,1382,2108,RGB
46547,0,Unknown Artist,6,portrait,11,High_Renaissance,1382,1855,RGB
40707,114,anthony-van-dyck,6,portrait,4,Baroque,1382,1971,RGB
51768,0,Unknown Artist,7,religious_painting,13,Mannerism_Late_Renaissance,1382,1714,RGB
38054,0,Unknown Artist,6,portrait,22,Rococo,1382,1683,RGB
62543,23,hieronymus-bosch,8,sketch_and_study,17,Northern_Renaissance,1382,1956,RGB
18155,25,albrecht-durer,7,religious_painting,17,Northern_Renaissance,1382,1916,RGB
56867,121,el-greco,7,religious_painting,13,Mannerism_Late_Renaissance,1382,2250,RGB
78760,0,Unknown Artist,10,Unknown Genre,4,Baroque,1946,1382,RGB
17973,0,Unknown Artist,10,Unknown Genre,17,Northern_Renaissance,1382,1852,RGB
56199,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,2204,1382,RGB
49223,0,Unknown Artist,6,portrait,11,High_Renaissance,1382,1872,RGB
19178,0,Unknown Artist,7,religious_painting,11,High_Renaissance,1382,1453,RGB
52146,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,1517,1382,RGB
30491,0,Unknown Artist,6,portrait,13,Mannerism_Late_Renaissance,1382,1837,RGB
64357,0,Unknown Artist,6,portrait,22,Rococo,1382,1727,RGB
24418,77,titian,7,religious_painting,11,High_Renaissance,1830,1382,RGB
26179,0,Unknown Artist,2,genre_painting,4,Baroque,1912,1382,RGB
38404,77,titian,6,portrait,13,Mannerism_Late_Renaissance,1382,1714,RGB
71009,0,Unknown Artist,10,Unknown Genre,13,Mannerism_Late_Renaissance,1382,1699,RGB
62578,24,leonardo-da-vinci,8,sketch_and_study,11,High_Renaissance,1382,2027,RGB
2113,25,albrecht-durer,7,religious_painting,17,Northern_Renaissance,1382,1947,RGB
50335,0,Unknown Artist,7,religious_painting,13,Mannerism_Late_Renaissance,1382,1989,RGB
65647,0,Unknown Artist,6,portrait,13,Mannerism_Late_Renaissance,1382,1704,RGB
2484,20,rembrandt,6,portrait,4,Baroque,1382,1565,RGB
47232,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,1382,2034,RGB
56973,38,fra-angelico,7,religious_painting,8,Early_Renaissance,1382,2621,RGB
64453,0,Unknown Artist,6,portrait,22,Rococo,1382,1726,RGB
47252,58,pietro-perugino,7,religious_painting,8,Early_Renaissance,1382,2144,RGB
80109,0,Unknown Artist,10,Unknown Genre,22,Rococo,1399,1382,RGB
78730,0,Unknown Artist,10,Unknown Genre,4,Baroque,1382,1471,RGB
78465,0,Unknown Artist,10,Unknown Genre,13,Mannerism_Late_Renaissance,1710,1382,RGB
75949,0,Unknown Artist,10,Unknown Genre,17,Northern_Renaissance,1724,1382,RGB
54393,0,Unknown Artist,2,genre_painting,22,Rococo,1382,1750,RGB
55898,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,1382,1451,RGB
4261,25,albrecht-durer,1,cityscape,17,Northern_Renaissance,1653,1382,RGB
46524,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,1382,1499,RGB
37516,0,Unknown Artist,7,religious_painting,13,Mannerism_Late_Renaissance,1382,1776,RGB
58610,0,Unknown Artist,1,cityscape,8,Early_Renaissance,5099,1382,RGB
44978,0,Unknown Artist,7,religious_painting,17,Northern_Renaissance,2344,1382,RGB
77401,0,Unknown Artist,10,Unknown Genre,11,High_Renaissance,1705,1382,RGB
81096,0,Unknown Artist,10,Unknown Genre,17,Northern_Renaissance,1382,2084,RGB
55785,103,hans-memling,7,religious_painting,17,Northern_Renaissance,1382,3952,RGB
28751,0,Unknown Artist,6,portrait,22,Rococo,1382,1758,RGB
42758,0,Unknown Artist,7,religious_painting,22,Rococo,1550,1382,RGB
21690,0,Unknown Artist,7,religious_painting,11,High_Renaissance,1382,2077,RGB
23906,0,Unknown Artist,6,portrait,11,High_Renaissance,1382,1717,RGB
6059,25,albrecht-durer,7,religious_painting,17,Northern_Renaissance,1382,1792,RGB
4089,25,albrecht-durer,8,sketch_and_study,17,Northern_Renaissance,1382,2283,RGB
53912,0,Unknown Artist,2,genre_painting,22,Rococo,1382,1709,RGB
70072,0,Unknown Artist,10,Unknown Genre,13,Mannerism_Late_Renaissance,2340,1382,RGB
70498,0,Unknown Artist,10,Unknown Genre,4,Baroque,1783,1382,RGB
47691,87,michelangelo,5,nude_painting,11,High_Renaissance,1382,1780,RGB
78506,0,Unknown Artist,10,Unknown Genre,13,Mannerism_Late_Renaissance,2758,1382,RGB
51390,87,michelangelo,8,sketch_and_study,11,High_Renaissance,1382,2468,RGB
79368,0,Unknown Artist,10,Unknown Genre,11,High_Renaissance,1740,1382,RGB
64044,116,frans-hals,6,portrait,4,Baroque,1382,1685,RGB
56516,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,1382,2017,RGB
55928,0,Unknown Artist,7,religious_painting,13,Mannerism_Late_Renaissance,1382,1852,RGB
63532,126,thomas-gainsborough,6,portrait,22,Rococo,1381,2265,RGB
50362,0,Unknown Artist,6,portrait,22,Rococo,1382,1647,RGB
56872,0,Unknown Artist,7,religious_painting,13,Mannerism_Late_Renaissance,1448,1382,RGB
32177,0,Unknown Artist,7,religious_painting,17,Northern_Renaissance,1818,1382,RGB
75335,0,Unknown Artist,10,Unknown Genre,13,Mannerism_Late_Renaissance,1382,1788,RGB
79389,0,Unknown Artist,10,Unknown Genre,11,High_Renaissance,2029,1382,RGB
27998,0,Unknown Artist,1,cityscape,22,Rococo,2211,1382,RGB
65027,121,el-greco,6,portrait,13,Mannerism_Late_Renaissance,1382,1737,RGB
37227,0,Unknown Artist,1,cityscape,22,Rococo,2435,1382,RGB
56802,69,raphael,7,religious_painting,11,High_Renaissance,1593,1382,RGB
45930,0,Unknown Artist,7,religious_painting,4,Baroque,1382,1719,RGB
46289,77,titian,7,religious_painting,11,High_Renaissance,1382,3800,RGB
44389,82,paolo-veronese,7,religious_painting,13,Mannerism_Late_Renaissance,1382,1764,RGB
27574,0,Unknown Artist,7,religious_painting,13,Mannerism_Late_Renaissance,1382,1918,RGB
44134,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,1382,2483,RGB
25057,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,1382,2439,RGB
13109,25,albrecht-durer,7,religious_painting,17,Northern_Renaissance,1382,1805,RGB
56509,38,fra-angelico,7,religious_painting,8,Early_Renaissance,1382,1590,RGB
36327,77,titian,7,religious_painting,11,High_Renaissance,2024,1382,RGB
73040,0,Unknown Artist,10,Unknown Genre,13,Mannerism_Late_Renaissance,1382,1912,RGB
22358,0,Unknown Artist,6,portrait,4,Baroque,1382,1787,RGB
65986,67,tintoretto,6,portrait,13,Mannerism_Late_Renaissance,1382,1817,RGB
38873,0,Unknown Artist,8,sketch_and_study,8,Early_Renaissance,1382,1940,RGB
44864,0,Unknown Artist,4,landscape,17,Northern_Renaissance,1907,1382,RGB
18082,0,Unknown Artist,10,Unknown Genre,17,Northern_Renaissance,1382,2045,RGB
39702,0,Unknown Artist,7,religious_painting,17,Northern_Renaissance,1382,1826,RGB
77065,0,Unknown Artist,10,Unknown Genre,11,High_Renaissance,1382,1679,RGB
47994,24,leonardo-da-vinci,8,sketch_and_study,11,High_Renaissance,1382,1896,RGB
19359,0,Unknown Artist,7,religious_painting,13,Mannerism_Late_Renaissance,1384,1382,RGB
1,20,rembrandt,7,religious_painting,4,Baroque,1382,1659,RGB
26869,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,1382,1994,RGB
40832,67,tintoretto,7,religious_painting,13,Mannerism_Late_Renaissance,1382,1907,RGB
62884,0,Unknown Artist,3,illustration,22,Rococo,1382,3208,RGB
73214,0,Unknown Artist,10,Unknown Genre,11,High_Renaissance,1409,1382,RGB
38626,0,Unknown Artist,2,genre_painting,22,Rococo,1382,1710,RGB
19516,0,Unknown Artist,6,portrait,13,Mannerism_Late_Renaissance,1382,1744,RGB
79413,0,Unknown Artist,10,Unknown Genre,11,High_Renaissance,2173,1382,RGB
62079,87,michelangelo,8,sketch_and_study,11,High_Renaissance,1382,2985,RGB
40216,0,Unknown Artist,2,genre_painting,4,Baroque,1727,1382,RGB
28773,0,Unknown Artist,1,cityscape,22,Rococo,2027,1382,RGB
25735,114,anthony-van-dyck,7,religious_painting,4,Baroque,1382,1686,RGB
78694,0,Unknown Artist,10,Unknown Genre,4,Baroque,1744,1382,RGB
29533,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,1382,3155,RGB
56893,29,lucas-cranach-the-elder,7,religious_painting,17,Northern_Renaissance,1382,1997,RGB
22162,0,Unknown Artist,7,religious_painting,11,High_Renaissance,1382,1777,RGB
24373,0,Unknown Artist,9,still_life,22,Rococo,1813,1382,RGB
47276,0,Unknown Artist,2,genre_painting,22,Rococo,1616,1382,RGB
21205,24,leonardo-da-vinci,8,sketch_and_study,11,High_Renaissance,1382,1762,RGB
20512,0,Unknown Artist,2,genre_painting,22,Rococo,1970,1381,RGB
55627,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,1922,1382,RGB
18055,25,albrecht-durer,8,sketch_and_study,17,Northern_Renaissance,1382,2018,RGB
20659,125,jacob-jordaens,6,portrait,4,Baroque,1382,1823,RGB
54248,61,bartolome-esteban-murillo,2,genre_painting,4,Baroque,1382,1941,RGB
25789,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,1798,1382,RGB
68074,0,Unknown Artist,10,Unknown Genre,17,Northern_Renaissance,1809,1382,RGB
74073,0,Unknown Artist,10,Unknown Genre,22,Rococo,1382,1925,RGB
19297,38,fra-angelico,7,religious_painting,8,Early_Renaissance,1806,1382,RGB
76475,0,Unknown Artist,10,Unknown Genre,4,Baroque,1815,1382,RGB
80534,0,Unknown Artist,10,Unknown Genre,8,Early_Renaissance,1382,1870,RGB
55998,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,1382,3258,RGB
47616,0,Unknown Artist,7,religious_painting,11,High_Renaissance,3104,1382,RGB
63523,0,Unknown Artist,6,portrait,17,Northern_Renaissance,1382,1886,RGB
41313,58,pietro-perugino,7,religious_painting,11,High_Renaissance,1674,1382,RGB
45729,0,Unknown Artist,1,cityscape,13,Mannerism_Late_Renaissance,2062,1382,RGB
31009,103,hans-memling,6,portrait,17,Northern_Renaissance,1381,1928,RGB
47783,0,Unknown Artist,6,portrait,22,Rococo,1382,2138,RGB
52015,0,Unknown Artist,6,portrait,8,Early_Renaissance,1382,1785,RGB
27334,67,tintoretto,7,religious_painting,13,Mannerism_Late_Renaissance,1382,2295,RGB
46086,0,Unknown Artist,6,portrait,22,Rococo,1382,1765,RGB
31139,0,Unknown Artist,7,religious_painting,11,High_Renaissance,1814,1382,RGB
56346,0,Unknown Artist,7,religious_painting,11,High_Renaissance,1382,2108,RGB
34760,82,paolo-veronese,7,religious_painting,13,Mannerism_Late_Renaissance,1382,1658,RGB
417,20,rembrandt,6,portrait,4,Baroque,1382,1881,RGB
30761,116,frans-hals,6,portrait,4,Baroque,1382,1626,RGB
26081,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,1903,1382,RGB
55931,29,lucas-cranach-the-elder,7,religious_painting,17,Northern_Renaissance,1382,1893,RGB
56098,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,1382,3432,RGB
30613,38,fra-angelico,7,religious_painting,8,Early_Renaissance,1550,1382,RGB
39753,0,Unknown Artist,7,religious_painting,11,High_Renaissance,2031,1382,RGB
76990,0,Unknown Artist,10,Unknown Genre,17,Northern_Renaissance,2077,1382,RGB
7422,20,rembrandt,7,religious_painting,4,Baroque,1780,1382,RGB
62119,0,Unknown Artist,8,sketch_and_study,22,Rococo,1382,2032,RGB
27827,110,joseph-wright,6,portrait,4,Baroque,1382,1731,RGB
47887,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,1382,2443,RGB
48706,0,Unknown Artist,7,religious_painting,13,Mannerism_Late_Renaissance,1382,1853,RGB
29718,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,1382,2356,RGB
79400,0,Unknown Artist,10,Unknown Genre,11,High_Renaissance,1382,1382,RGB
53134,0,Unknown Artist,2,genre_painting,13,Mannerism_Late_Renaissance,2239,1382,RGB
28115,126,thomas-gainsborough,6,portrait,22,Rococo,1929,1382,RGB
34905,0,Unknown Artist,7,religious_painting,4,Baroque,1382,1980,RGB
53106,121,el-greco,6,portrait,13,Mannerism_Late_Renaissance,1382,1734,RGB
58081,0,Unknown Artist,1,cityscape,22,Rococo,1837,1382,RGB
48475,0,Unknown Artist,2,genre_painting,22,Rococo,1382,1716,RGB
68085,0,Unknown Artist,10,Unknown Genre,13,Mannerism_Late_Renaissance,1382,1945,RGB
46546,69,raphael,7,religious_painting,11,High_Renaissance,1382,1816,RGB
42094,0,Unknown Artist,8,sketch_and_study,8,Early_Renaissance,1695,1382,RGB
37981,0,Unknown Artist,7,religious_painting,13,Mannerism_Late_Renaissance,1382,1601,RGB
10882,0,Unknown Artist,10,Unknown Genre,17,Northern_Renaissance,1382,1731,RGB
78532,0,Unknown Artist,10,Unknown Genre,13,Mannerism_Late_Renaissance,1382,1574,RGB
40544,67,tintoretto,7,religious_painting,13,Mannerism_Late_Renaissance,1893,1382,RGB
32400,69,raphael,7,religious_painting,11,High_Renaissance,1382,1744,RGB
63249,0,Unknown Artist,6,portrait,22,Rococo,1382,1849,RGB
43039,0,Unknown Artist,7,religious_painting,17,Northern_Renaissance,2153,1382,RGB
40532,0,Unknown Artist,6,portrait,17,Northern_Renaissance,1382,1991,RGB
56910,117,hans-holbein-the-younger,7,religious_painting,17,Northern_Renaissance,1382,1697,RGB
76420,0,Unknown Artist,10,Unknown Genre,22,Rococo,2077,1382,RGB
28669,69,raphael,7,religious_painting,11,High_Renaissance,1382,1857,RGB
32057,0,Unknown Artist,7,religious_painting,17,Northern_Renaissance,1974,1382,RGB
48349,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,1382,2083,RGB
17982,25,albrecht-durer,7,religious_painting,17,Northern_Renaissance,1382,1961,RGB
1229,25,albrecht-durer,7,religious_painting,17,Northern_Renaissance,1906,1382,RGB
29076,0,Unknown Artist,6,portrait,11,High_Renaissance,1382,1828,RGB
5826,25,albrecht-durer,6,portrait,17,Northern_Renaissance,1382,1751,RGB
32328,29,lucas-cranach-the-elder,7,religious_painting,17,Northern_Renaissance,1382,1983,RGB
28296,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,1888,1382,RGB
19660,0,Unknown Artist,4,landscape,4,Baroque,1700,1382,RGB
24416,0,Unknown Artist,2,genre_painting,4,Baroque,1382,1902,RGB
25937,110,joseph-wright,6,portrait,22,Rococo,1930,1382,RGB
63836,110,joseph-wright,6,portrait,22,Rococo,1381,1734,RGB
67955,0,Unknown Artist,10,Unknown Genre,11,High_Renaissance,1404,1382,RGB
41796,69,raphael,6,portrait,11,High_Renaissance,1382,1851,RGB
62052,0,Unknown Artist,8,sketch_and_study,13,Mannerism_Late_Renaissance,1382,1774,RGB
32318,0,Unknown Artist,8,sketch_and_study,22,Rococo,1382,1924,RGB
49200,121,el-greco,7,religious_painting,13,Mannerism_Late_Renaissance,2576,1382,RGB
56301,58,pietro-perugino,7,religious_painting,11,High_Renaissance,1382,1765,RGB
57073,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,1381,2004,RGB
72684,0,Unknown Artist,10,Unknown Genre,11,High_Renaissance,1382,2056,RGB
62167,24,leonardo-da-vinci,8,sketch_and_study,11,High_Renaissance,1382,2049,RGB
56345,0,Unknown Artist,7,religious_painting,13,Mannerism_Late_Renaissance,3155,1382,RGB
48634,103,hans-memling,7,religious_painting,17,Northern_Renaissance,1409,1382,RGB
41727,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,1842,1382,RGB
19517,83,joshua-reynolds,6,portrait,22,Rococo,1727,1382,RGB
26953,0,Unknown Artist,7,religious_painting,22,Rococo,1382,2633,RGB
62366,0,Unknown Artist,8,sketch_and_study,22,Rococo,1382,1990,RGB
56032,69,raphael,7,religious_painting,11,High_Renaissance,1382,1936,RGB
20561,0,Unknown Artist,7,religious_painting,4,Baroque,1382,1973,RGB
31704,0,Unknown Artist,7,religious_painting,13,Mannerism_Late_Renaissance,1382,1751,RGB
71310,0,Unknown Artist,10,Unknown Genre,17,Northern_Renaissance,1382,1784,RGB
29128,0,Unknown Artist,2,genre_painting,4,Baroque,1842,1382,RGB
71191,0,Unknown Artist,10,Unknown Genre,13,Mannerism_Late_Renaissance,1382,1788,RGB
18060,25,albrecht-durer,7,religious_painting,17,Northern_Renaissance,1382,1785,RGB
19614,58,pietro-perugino,7,religious_painting,8,Early_Renaissance,1382,3358,RGB
21539,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,1382,1625,RGB
32750,0,Unknown Artist,6,portrait,22,Rococo,1382,2239,RGB
58125,0,Unknown Artist,1,cityscape,22,Rococo,2541,1382,RGB
56677,0,Unknown Artist,7,religious_painting,13,Mannerism_Late_Renaissance,1382,1382,RGB
32653,24,leonardo-da-vinci,6,portrait,11,High_Renaissance,1382,1871,RGB
71446,0,Unknown Artist,10,Unknown Genre,13,Mannerism_Late_Renaissance,1590,1382,RGB
61245,0,Unknown Artist,4,landscape,4,Baroque,1682,1382,RGB
32270,0,Unknown Artist,7,religious_painting,17,Northern_Renaissance,1382,1927,RGB
