idx,artist_id,artist_name,genre_id,genre_name,style_id,style_name,width,height,image_mode
30121,0,Unknown Artist,6,portrait,9,Expressionism,1974,1382,RGB
30122,0,Unknown Artist,3,illustration,9,Expressionism,1382,1520,RGB
30123,65,vasily-perov,8,sketch_and_study,21,Realism,1382,1621,RGB
30124,57,valentin-serov,6,portrait,12,Impressionism,1382,2028,RGB
30125,0,Unknown Artist,0,abstract_painting,0,Abstract_Expressionism,2257,1382,RGB
30126,0,Unknown Artist,4,landscape,12,Impressionism,1771,1382,RGB
30127,0,Unknown Artist,4,landscape,23,Romanticism,1798,1382,RGB
30128,0,Unknown Artist,7,religious_painting,4,Baroque,2035,1382,RGB
30129,0,Unknown Artist,9,still_life,9,Expressionism,1382,1757,RGB
30130,113,viktor-vasnetsov,7,religious_painting,23,Romanticism,1382,1845,RGB
30131,100,orest-kiprensky,6,portrait,23,Romanticism,1382,1903,RGB
30132,44,gustave-loiseau,4,landscape,20,Post_Impressionism,1681,1382,RGB
30133,0,Unknown Artist,6,portrait,10,Fauvism,1382,1949,RGB
30134,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,1842,1382,RGB
30135,66,odilon-redon,6,portrait,24,Symbolism,1693,1382,RGB
30136,0,Unknown Artist,2,genre_painting,21,Realism,1710,1382,RGB
30137,0,Unknown Artist,6,portrait,20,Post_Impressionism,1382,1733,RGB
30138,0,Unknown Artist,4,landscape,9,Expressionism,1382,2642,RGB
30139,0,Unknown Artist,3,illustration,21,Realism,2447,1382,RGB
30140,59,pierre-bonnard,2,genre_painting,20,Post_Impressionism,1672,1382,RGB
30141,0,Unknown Artist,1,cityscape,23,Romanticism,2084,1382,RGB
30142,46,zinaida-serebriakova,6,portrait,9,Expressionism,1381,1777,RGB
30143,103,hans-memling,7,religious_painting,17,Northern_Renaissance,1382,1862,RGB
30144,0,Unknown Artist,0,abstract_painting,19,Pop_Art,1382,1610,RGB
30145,104,amedeo-modigliani,6,portrait,9,Expressionism,1382,2321,RGB
30146,98,ernst-ludwig-kirchner,5,nude_painting,9,Expressionism,1381,1886,RGB
30147,55,james-tissot,7,religious_painting,21,Realism,1382,2530,RGB
30148,24,leonardo-da-vinci,8,sketch_and_study,11,High_Renaissance,1920,1382,RGB
30149,102,aleksey-savrasov,8,sketch_and_study,21,Realism,1382,2186,RGB
30150,30,paul-gauguin,2,genre_painting,20,Post_Impressionism,1739,1382,RGB
30151,74,camille-corot,6,portrait,23,Romanticism,2077,1382,RGB
30152,0,Unknown Artist,2,genre_painting,4,Baroque,1382,1744,RGB
30153,49,joaquã­n-sorolla,2,genre_painting,12,Impressionism,2139,1382,RGB
30154,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,1382,1482,RGB
30155,0,Unknown Artist,0,abstract_painting,0,Abstract_Expressionism,1382,1805,RGB
30156,98,ernst-ludwig-kirchner,2,genre_painting,9,Expressionism,1382,1734,RGB
30157,0,Unknown Artist,2,genre_painting,20,Post_Impressionism,1382,1749,RGB
30158,33,thomas-eakins,2,genre_painting,21,Realism,1939,1382,RGB
30159,0,Unknown Artist,2,genre_painting,10,Fauvism,1778,1382,RGB
30160,0,Unknown Artist,9,still_life,7,Cubism,1382,1734,RGB
30161,0,Unknown Artist,6,portrait,23,Romanticism,1382,1951,RGB
30162,0,Unknown Artist,4,landscape,23,Romanticism,1940,1382,RGB
30163,0,Unknown Artist,7,religious_painting,11,High_Renaissance,1382,1749,RGB
30164,83,joshua-reynolds,6,portrait,22,Rococo,1382,2289,RGB
30165,0,Unknown Artist,6,portrait,19,Pop_Art,1382,1727,RGB
30166,0,Unknown Artist,6,portrait,23,Romanticism,1382,2254,RGB
30167,0,Unknown Artist,2,genre_painting,17,Northern_Renaissance,2140,1382,RGB
30168,113,viktor-vasnetsov,2,genre_painting,21,Realism,1382,1986,RGB
30169,78,maurice-prendergast,2,genre_painting,20,Post_Impressionism,1858,1382,RGB
30170,0,Unknown Artist,4,landscape,21,Realism,1946,1382,RGB
30171,0,Unknown Artist,6,portrait,26,Ukiyo_e,1382,1946,RGB
30172,80,peter-paul-rubens,6,portrait,4,Baroque,1382,2009,RGB
30173,28,juan-gris,9,still_life,25,Synthetic_Cubism,1382,1846,RGB
30174,0,Unknown Artist,1,cityscape,23,Romanticism,1724,1382,RGB
30175,53,arkhip-kuindzhi,1,cityscape,21,Realism,2236,1382,RGB
30176,0,Unknown Artist,0,abstract_painting,0,Abstract_Expressionism,1779,1382,RGB
30177,0,Unknown Artist,6,portrait,23,Romanticism,1382,1684,RGB
30178,0,Unknown Artist,6,portrait,21,Realism,1382,1828,RGB
30179,0,Unknown Artist,4,landscape,12,Impressionism,1974,1382,RGB
30180,0,Unknown Artist,7,religious_painting,4,Baroque,2240,1382,RGB
30181,46,zinaida-serebriakova,4,landscape,9,Expressionism,1816,1382,RGB
30182,0,Unknown Artist,6,portrait,21,Realism,1382,1759,RGB
30183,0,Unknown Artist,1,cityscape,3,Art_Nouveau,2056,1382,RGB
30184,0,Unknown Artist,1,cityscape,7,Cubism,1382,2030,RGB
30185,0,Unknown Artist,6,portrait,21,Realism,1382,2202,RGB
30186,0,Unknown Artist,3,illustration,9,Expressionism,1382,1835,RGB
30187,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,1382,1390,RGB
30188,100,orest-kiprensky,6,portrait,23,Romanticism,1382,1698,RGB
30189,98,ernst-ludwig-kirchner,4,landscape,9,Expressionism,1388,1382,RGB
30190,0,Unknown Artist,6,portrait,21,Realism,1382,1620,RGB
30191,0,Unknown Artist,6,portrait,21,Realism,1382,1934,RGB
30192,73,david-burliuk,4,landscape,20,Post_Impressionism,1608,1382,RGB
30193,0,Unknown Artist,2,genre_painting,23,Romanticism,1382,1685,RGB
30194,116,frans-hals,6,portrait,4,Baroque,1382,1654,RGB
30195,109,theo-van-rysselberghe,4,landscape,18,Pointillism,2186,1382,RGB
30196,0,Unknown Artist,0,abstract_painting,0,Abstract_Expressionism,1382,1938,RGB
30197,42,alfred-sisley,4,landscape,12,Impressionism,1636,1382,RGB
30198,48,isaac-levitan,4,landscape,21,Realism,1977,1382,RGB
30199,0,Unknown Artist,1,cityscape,16,New_Realism,1538,1382,RGB
30200,0,Unknown Artist,7,religious_painting,3,Art_Nouveau,1454,1382,RGB
30201,58,pietro-perugino,7,religious_painting,8,Early_Renaissance,1599,1382,RGB
30202,0,Unknown Artist,2,genre_painting,4,Baroque,1854,1382,RGB
30203,0,Unknown Artist,9,still_life,20,Post_Impressionism,1382,1732,RGB
30204,34,gustave-moreau,7,religious_painting,24,Symbolism,1802,1382,RGB
30205,0,Unknown Artist,4,landscape,19,Pop_Art,1740,1382,RGB
30206,0,Unknown Artist,6,portrait,9,Expressionism,1401,1382,RGB
30207,76,ivan-bilibin,3,illustration,3,Art_Nouveau,1382,1818,RGB
30208,26,edouard-cortes,1,cityscape,20,Post_Impressionism,1901,1382,RGB
30209,107,gustave-courbet,9,still_life,21,Realism,2441,1382,RGB
30210,0,Unknown Artist,4,landscape,21,Realism,1847,1381,RGB
30211,0,Unknown Artist,4,landscape,21,Realism,2126,1382,RGB
30212,0,Unknown Artist,2,genre_painting,9,Expressionism,1382,1784,RGB
30213,0,Unknown Artist,4,landscape,9,Expressionism,1714,1382,RGB
30214,0,Unknown Artist,3,illustration,9,Expressionism,1992,1382,RGB
30215,0,Unknown Artist,9,still_life,12,Impressionism,1454,1382,RGB
30216,0,Unknown Artist,6,portrait,9,Expressionism,1382,1588,RGB
30217,0,Unknown Artist,0,abstract_painting,0,Abstract_Expressionism,1545,1382,RGB
30218,56,vasily-polenov,4,landscape,21,Realism,2583,1382,RGB
30219,0,Unknown Artist,9,still_life,26,Ukiyo_e,1382,1533,RGB
30220,0,Unknown Artist,4,landscape,6,Contemporary_Realism,1382,1835,RGB
30221,0,Unknown Artist,0,abstract_painting,5,Color_Field_Painting,1382,2001,RGB
30222,0,Unknown Artist,8,sketch_and_study,21,Realism,1808,1382,RGB
30223,0,Unknown Artist,0,abstract_painting,0,Abstract_Expressionism,2958,1382,RGB
30224,45,fernando-botero,4,landscape,15,Naive_Art_Primitivism,1924,1382,RGB
30225,105,ivan-kramskoy,6,portrait,21,Realism,1382,1831,RGB
30226,0,Unknown Artist,5,nude_painting,16,New_Realism,1870,1382,RGB
30227,36,edvard-munch,2,genre_painting,9,Expressionism,1989,1382,RGB
30228,0,Unknown Artist,6,portrait,20,Post_Impressionism,1382,1724,RGB
30229,0,Unknown Artist,6,portrait,23,Romanticism,1382,1754,RGB
30230,28,juan-gris,6,portrait,7,Cubism,2200,1382,RGB
30231,0,Unknown Artist,6,portrait,20,Post_Impressionism,1382,1650,RGB
30232,0,Unknown Artist,2,genre_painting,4,Baroque,1713,1382,RGB
30233,0,Unknown Artist,6,portrait,9,Expressionism,1381,1719,RGB
30234,76,ivan-bilibin,6,portrait,3,Art_Nouveau,1382,1914,RGB
30235,0,Unknown Artist,7,religious_painting,4,Baroque,1382,2449,RGB
30236,0,Unknown Artist,7,religious_painting,17,Northern_Renaissance,1382,1716,RGB
30237,0,Unknown Artist,0,abstract_painting,5,Color_Field_Painting,2610,1382,RGB
30238,0,Unknown Artist,2,genre_painting,24,Symbolism,1431,1382,RGB
30239,0,Unknown Artist,0,abstract_painting,5,Color_Field_Painting,2100,1382,RGB
30240,0,Unknown Artist,2,genre_painting,11,High_Renaissance,1405,1382,RGB
30241,96,sir-lawrence-alma-tadema,2,genre_painting,23,Romanticism,1382,2236,RGB
30242,0,Unknown Artist,6,portrait,9,Expressionism,1382,1938,RGB
30243,0,Unknown Artist,0,abstract_painting,5,Color_Field_Painting,2050,1382,RGB
30244,30,paul-gauguin,1,cityscape,12,Impressionism,1382,2014,RGB
30245,59,pierre-bonnard,4,landscape,20,Post_Impressionism,1784,1382,RGB
30246,0,Unknown Artist,6,portrait,23,Romanticism,1382,1714,RGB
30247,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,1382,1838,RGB
30248,26,edouard-cortes,1,cityscape,20,Post_Impressionism,1914,1382,RGB
30249,48,isaac-levitan,4,landscape,21,Realism,1797,1382,RGB
30250,106,utagawa-kuniyoshi,2,genre_painting,26,Ukiyo_e,1960,1382,RGB
30251,0,Unknown Artist,0,abstract_painting,14,Minimalism,1382,1819,RGB
30252,0,Unknown Artist,4,landscape,21,Realism,2055,1382,RGB
30253,105,ivan-kramskoy,6,portrait,21,Realism,1382,1628,RGB
30254,105,ivan-kramskoy,6,portrait,21,Realism,1382,2019,RGB
30255,0,Unknown Artist,8,sketch_and_study,17,Northern_Renaissance,1382,2066,RGB
30256,0,Unknown Artist,2,genre_painting,9,Expressionism,1382,1806,RGB
30257,82,paolo-veronese,6,portrait,13,Mannerism_Late_Renaissance,1382,1600,RGB
30258,78,maurice-prendergast,6,portrait,12,Impressionism,1382,2110,RGB
30259,0,Unknown Artist,6,portrait,22,Rococo,1382,1699,RGB
30260,0,Unknown Artist,0,abstract_painting,5,Color_Field_Painting,1382,1785,RGB
30261,0,Unknown Artist,4,landscape,12,Impressionism,1568,1382,RGB
30262,0,Unknown Artist,0,abstract_painting,0,Abstract_Expressionism,1382,1614,RGB
30263,39,maxime-maufra,4,landscape,20,Post_Impressionism,1772,1382,RGB
30264,43,mary-cassatt,2,genre_painting,12,Impressionism,1382,1492,RGB
30265,98,ernst-ludwig-kirchner,2,genre_painting,9,Expressionism,1382,1848,RGB
30266,0,Unknown Artist,1,cityscape,20,Post_Impressionism,1660,1382,RGB
30267,84,kuzma-petrov-vodkin,8,sketch_and_study,24,Symbolism,1382,1895,RGB
30268,0,Unknown Artist,6,portrait,4,Baroque,1874,1382,RGB
30269,40,jan-matejko,6,portrait,23,Romanticism,1382,1802,RGB
30270,0,Unknown Artist,4,landscape,23,Romanticism,2289,1382,RGB
30271,37,henri-matisse,6,portrait,9,Expressionism,1382,1762,RGB
30272,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,1382,3218,RGB
30273,0,Unknown Artist,4,landscape,12,Impressionism,1649,1382,RGB
30274,0,Unknown Artist,9,still_life,7,Cubism,1382,1665,RGB
30275,0,Unknown Artist,6,portrait,20,Post_Impressionism,1382,1981,RGB
30276,72,antoine-blanchard,1,cityscape,12,Impressionism,1591,1382,RGB
30277,0,Unknown Artist,6,portrait,9,Expressionism,1382,1852,RGB
30278,70,john-henry-twachtman,4,landscape,12,Impressionism,1382,1922,RGB
30279,0,Unknown Artist,6,portrait,3,Art_Nouveau,1636,1382,RGB
30280,0,Unknown Artist,4,landscape,12,Impressionism,2494,1382,RGB
30281,46,zinaida-serebriakova,6,portrait,9,Expressionism,1382,1818,RGB
30282,74,camille-corot,4,landscape,23,Romanticism,2082,1382,RGB
30283,70,john-henry-twachtman,4,landscape,12,Impressionism,1673,1382,RGB
30284,0,Unknown Artist,4,landscape,20,Post_Impressionism,1870,1382,RGB
30285,78,maurice-prendergast,2,genre_painting,20,Post_Impressionism,1993,1382,RGB
30286,0,Unknown Artist,6,portrait,3,Art_Nouveau,1382,1820,RGB
30287,0,Unknown Artist,2,genre_painting,16,New_Realism,1692,1382,RGB
30288,0,Unknown Artist,1,cityscape,7,Cubism,1382,2166,RGB
30289,30,paul-gauguin,4,landscape,20,Post_Impressionism,1713,1382,RGB
30290,115,raoul-dufy,2,genre_painting,20,Post_Impressionism,1621,1382,RGB
30291,0,Unknown Artist,2,genre_painting,23,Romanticism,1787,1382,RGB
30292,109,theo-van-rysselberghe,6,portrait,12,Impressionism,1382,1804,RGB
30293,95,katsushika-hokusai,2,genre_painting,26,Ukiyo_e,1944,1382,RGB
30294,0,Unknown Artist,6,portrait,26,Ukiyo_e,1382,2079,RGB
30295,0,Unknown Artist,1,cityscape,12,Impressionism,1673,1382,RGB
30296,0,Unknown Artist,7,religious_painting,11,High_Renaissance,2802,1382,RGB
30297,0,Unknown Artist,4,landscape,23,Romanticism,1382,2032,RGB
30298,0,Unknown Artist,4,landscape,23,Romanticism,2183,1382,RGB
30299,0,Unknown Artist,4,landscape,12,Impressionism,1771,1382,RGB
30300,0,Unknown Artist,1,cityscape,12,Impressionism,1641,1382,RGB
30301,42,alfred-sisley,4,landscape,12,Impressionism,1674,1382,RGB
30302,119,henri-fantin-latour,6,portrait,21,Realism,1382,1706,RGB
30303,0,Unknown Artist,5,nude_painting,20,Post_Impressionism,1848,1382,RGB
30304,0,Unknown Artist,6,portrait,9,Expressionism,1382,2140,RGB
30305,0,Unknown Artist,2,genre_painting,21,Realism,1382,1661,RGB
30306,102,aleksey-savrasov,4,landscape,21,Realism,1996,1382,RGB
30307,0,Unknown Artist,6,portrait,22,Rococo,1382,1753,RGB
30308,0,Unknown Artist,9,still_life,12,Impressionism,2183,1382,RGB
30309,127,eugene-delacroix,5,nude_painting,23,Romanticism,1382,1974,RGB
30310,114,anthony-van-dyck,7,religious_painting,4,Baroque,1382,1557,RGB
30311,96,sir-lawrence-alma-tadema,2,genre_painting,23,Romanticism,1382,2814,RGB
30312,0,Unknown Artist,9,still_life,20,Post_Impressionism,1382,1844,RGB
30313,0,Unknown Artist,2,genre_painting,21,Realism,1808,1382,RGB
30314,0,Unknown Artist,4,landscape,20,Post_Impressionism,1572,1382,RGB
30315,0,Unknown Artist,5,nude_painting,10,Fauvism,1382,1837,RGB
30316,0,Unknown Artist,4,landscape,23,Romanticism,1382,1658,RGB
30317,0,Unknown Artist,0,abstract_painting,0,Abstract_Expressionism,1382,1598,RGB
30318,0,Unknown Artist,7,religious_painting,22,Rococo,1382,2860,RGB
30319,70,john-henry-twachtman,4,landscape,21,Realism,2047,1382,RGB
30320,76,ivan-bilibin,3,illustration,3,Art_Nouveau,1382,1903,RGB
30321,0,Unknown Artist,1,cityscape,23,Romanticism,1382,1672,RGB
30322,0,Unknown Artist,7,religious_painting,17,Northern_Renaissance,1382,2122,RGB
30323,113,viktor-vasnetsov,6,portrait,23,Romanticism,1386,1382,RGB
30324,0,Unknown Artist,6,portrait,9,Expressionism,1382,1866,RGB
30325,0,Unknown Artist,7,religious_painting,4,Baroque,1382,1842,RGB
30326,66,odilon-redon,7,religious_painting,24,Symbolism,1382,2021,RGB
30327,0,Unknown Artist,6,portrait,7,Cubism,1382,1680,RGB
30328,0,Unknown Artist,2,genre_painting,22,Rococo,1382,1846,RGB
30329,0,Unknown Artist,6,portrait,22,Rococo,1382,2273,RGB
30330,106,utagawa-kuniyoshi,6,portrait,26,Ukiyo_e,1382,1983,RGB
30331,121,el-greco,6,portrait,13,Mannerism_Late_Renaissance,1382,1858,RGB
30332,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,1382,2868,RGB
30333,0,Unknown Artist,6,portrait,23,Romanticism,1382,1823,RGB
30334,0,Unknown Artist,6,portrait,22,Rococo,1382,1737,RGB
30335,74,camille-corot,4,landscape,21,Realism,2310,1382,RGB
30336,83,joshua-reynolds,6,portrait,22,Rococo,1382,1842,RGB
30337,0,Unknown Artist,2,genre_painting,22,Rococo,1688,1382,RGB
30338,42,alfred-sisley,4,landscape,12,Impressionism,1836,1382,RGB
30339,37,henri-matisse,9,still_life,20,Post_Impressionism,1382,2097,RGB
30340,0,Unknown Artist,4,landscape,20,Post_Impressionism,1548,1382,RGB
30341,67,tintoretto,7,religious_painting,13,Mannerism_Late_Renaissance,1382,2923,RGB
30342,0,Unknown Artist,2,genre_painting,4,Baroque,1993,1382,RGB
30343,0,Unknown Artist,9,still_life,20,Post_Impressionism,1382,1714,RGB
30344,0,Unknown Artist,9,still_life,20,Post_Impressionism,1418,1382,RGB
30345,0,Unknown Artist,5,nude_painting,21,Realism,1382,1991,RGB
30346,24,leonardo-da-vinci,8,sketch_and_study,11,High_Renaissance,1382,1950,RGB
30347,0,Unknown Artist,2,genre_painting,12,Impressionism,1658,1382,RGB
30348,0,Unknown Artist,2,genre_painting,3,Art_Nouveau,1997,1382,RGB
30349,78,maurice-prendergast,1,cityscape,20,Post_Impressionism,1382,2130,RGB
30350,90,nikolay-bogdanov-belsky,2,genre_painting,21,Realism,1382,1523,RGB
30351,0,Unknown Artist,2,genre_painting,3,Art_Nouveau,2153,1382,RGB
30352,0,Unknown Artist,9,still_life,7,Cubism,1714,1382,RGB
30353,90,nikolay-bogdanov-belsky,6,portrait,12,Impressionism,1382,1747,RGB
30354,0,Unknown Artist,2,genre_painting,4,Baroque,1382,1655,RGB
30355,0,Unknown Artist,1,cityscape,23,Romanticism,1635,1382,RGB
30356,0,Unknown Artist,3,illustration,23,Romanticism,1382,1732,RGB
30357,90,nikolay-bogdanov-belsky,2,genre_painting,21,Realism,1382,1668,RGB
30358,0,Unknown Artist,6,portrait,9,Expressionism,1807,1381,RGB
30359,0,Unknown Artist,0,abstract_painting,0,Abstract_Expressionism,1382,1546,RGB
30360,0,Unknown Artist,2,genre_painting,4,Baroque,1382,1570,RGB
30361,0,Unknown Artist,2,genre_painting,3,Art_Nouveau,1382,2274,RGB
30362,74,camille-corot,6,portrait,23,Romanticism,1382,1673,RGB
30363,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,1382,1556,RGB
30364,58,pietro-perugino,7,religious_painting,8,Early_Renaissance,1382,3469,RGB
30365,51,berthe-morisot,4,landscape,12,Impressionism,1744,1382,RGB
30366,78,maurice-prendergast,1,cityscape,20,Post_Impressionism,1993,1382,RGB
30367,43,mary-cassatt,6,portrait,12,Impressionism,1382,1905,RGB
30368,0,Unknown Artist,4,landscape,18,Pointillism,1670,1382,RGB
30369,0,Unknown Artist,4,landscape,20,Post_Impressionism,2189,1382,RGB
30370,0,Unknown Artist,1,cityscape,9,Expressionism,1791,1382,RGB
30371,106,utagawa-kuniyoshi,6,portrait,26,Ukiyo_e,1382,2101,RGB
30372,104,amedeo-modigliani,4,landscape,9,Expressionism,1382,1645,RGB
30373,45,fernando-botero,9,still_life,15,Naive_Art_Primitivism,1856,1382,RGB
30374,60,ferdinand-hodler,4,landscape,20,Post_Impressionism,1821,1382,RGB
30375,71,henri-de-toulouse-lautrec,2,genre_painting,20,Post_Impressionism,1682,1382,RGB
30376,58,pietro-perugino,7,religious_painting,8,Early_Renaissance,1382,1664,RGB
30377,55,james-tissot,6,portrait,21,Realism,1382,2242,RGB
30378,94,konstantin-somov,4,landscape,24,Symbolism,2162,1382,RGB
30379,88,dante-gabriel-rossetti,7,religious_painting,23,Romanticism,1382,2046,RGB
30380,0,Unknown Artist,7,religious_painting,13,Mannerism_Late_Renaissance,1382,1752,RGB
30381,0,Unknown Artist,1,cityscape,9,Expressionism,1382,2580,RGB
30382,114,anthony-van-dyck,6,portrait,4,Baroque,1382,1792,RGB
30383,0,Unknown Artist,2,genre_painting,21,Realism,2906,1382,RGB
30384,0,Unknown Artist,4,landscape,9,Expressionism,2088,1382,RGB
30385,109,theo-van-rysselberghe,5,nude_painting,20,Post_Impressionism,1382,3079,RGB
30386,113,viktor-vasnetsov,6,portrait,24,Symbolism,1382,2000,RGB
30387,31,konstantin-makovsky,6,portrait,23,Romanticism,1382,1816,RGB
30388,0,Unknown Artist,7,religious_painting,24,Symbolism,1382,1529,RGB
30389,52,andy-warhol,6,portrait,19,Pop_Art,1382,1719,RGB
30390,42,alfred-sisley,4,landscape,12,Impressionism,1924,1382,RGB
30391,0,Unknown Artist,2,genre_painting,20,Post_Impressionism,1772,1382,RGB
30392,0,Unknown Artist,2,genre_painting,21,Realism,1382,1859,RGB
30393,106,utagawa-kuniyoshi,6,portrait,26,Ukiyo_e,1382,2004,RGB
30394,89,felix-vallotton,6,portrait,3,Art_Nouveau,1382,1655,RGB
30395,0,Unknown Artist,2,genre_painting,21,Realism,2937,1382,RGB
30396,0,Unknown Artist,0,abstract_painting,5,Color_Field_Painting,1382,1835,RGB
30397,50,jacek-malczewski,2,genre_painting,21,Realism,2674,1382,RGB
30398,106,utagawa-kuniyoshi,6,portrait,26,Ukiyo_e,1808,1382,RGB
30399,0,Unknown Artist,4,landscape,12,Impressionism,1382,1640,RGB
30400,26,edouard-cortes,1,cityscape,20,Post_Impressionism,1910,1382,RGB
30401,126,thomas-gainsborough,4,landscape,22,Rococo,1974,1382,RGB
30402,0,Unknown Artist,2,genre_painting,23,Romanticism,1382,2178,RGB
30403,0,Unknown Artist,4,landscape,12,Impressionism,1382,1633,RGB
30404,0,Unknown Artist,6,portrait,20,Post_Impressionism,1382,1908,RGB
30405,0,Unknown Artist,1,cityscape,16,New_Realism,1574,1382,RGB
30406,0,Unknown Artist,6,portrait,9,Expressionism,1451,1382,RGB
30407,0,Unknown Artist,8,sketch_and_study,16,New_Realism,1708,1381,RGB
30408,95,katsushika-hokusai,8,sketch_and_study,26,Ukiyo_e,2075,1382,RGB
30409,125,jacob-jordaens,6,portrait,4,Baroque,1611,1382,RGB
30410,124,karl-bryullov,6,portrait,23,Romanticism,1382,1790,RGB
30411,0,Unknown Artist,4,landscape,20,Post_Impressionism,1978,1382,RGB
30412,0,Unknown Artist,4,landscape,23,Romanticism,1857,1382,RGB
30413,0,Unknown Artist,6,portrait,23,Romanticism,1382,1637,RGB
30414,0,Unknown Artist,7,religious_painting,17,Northern_Renaissance,1382,1848,RGB
30415,100,orest-kiprensky,6,portrait,23,Romanticism,1382,1658,RGB
30416,0,Unknown Artist,5,nude_painting,7,Cubism,1819,1382,RGB
30417,0,Unknown Artist,3,illustration,3,Art_Nouveau,1382,2201,RGB
30418,0,Unknown Artist,6,portrait,9,Expressionism,1382,3244,RGB
30419,56,vasily-polenov,4,landscape,21,Realism,2831,1382,RGB
30420,37,henri-matisse,6,portrait,9,Expressionism,1382,1737,RGB
30421,81,aubrey-beardsley,2,genre_painting,3,Art_Nouveau,1382,2614,RGB
30422,0,Unknown Artist,6,portrait,9,Expressionism,1382,2074,RGB
30423,123,james-mcneill-whistler,6,portrait,21,Realism,1382,1657,RGB
30424,109,theo-van-rysselberghe,2,genre_painting,18,Pointillism,1989,1382,RGB
30425,0,Unknown Artist,8,sketch_and_study,22,Rococo,1382,2089,RGB
30426,65,vasily-perov,8,sketch_and_study,21,Realism,1658,1382,RGB
30427,92,vasily-surikov,6,portrait,21,Realism,1382,1740,RGB
30428,0,Unknown Artist,4,landscape,21,Realism,1700,1382,RGB
30429,0,Unknown Artist,9,still_life,9,Expressionism,1613,1382,RGB
30430,108,william-turner,2,genre_painting,23,Romanticism,1996,1382,RGB
30431,102,aleksey-savrasov,4,landscape,21,Realism,1382,1924,RGB
30432,0,Unknown Artist,6,portrait,20,Post_Impressionism,1382,1477,RGB
30433,0,Unknown Artist,6,portrait,4,Baroque,1382,1507,RGB
30434,0,Unknown Artist,6,portrait,23,Romanticism,1382,1971,RGB
30435,52,andy-warhol,6,portrait,19,Pop_Art,1943,1382,RGB
30436,122,mikalojus-ciurlionis,4,landscape,24,Symbolism,1382,1715,RGB
30437,0,Unknown Artist,1,cityscape,9,Expressionism,1661,1382,RGB
30438,0,Unknown Artist,2,genre_painting,2,Analytical_Cubism,1382,1641,RGB
30439,42,alfred-sisley,4,landscape,12,Impressionism,1757,1382,RGB
30440,0,Unknown Artist,4,landscape,20,Post_Impressionism,1810,1382,RGB
30441,0,Unknown Artist,2,genre_painting,23,Romanticism,1747,1382,RGB
30442,113,viktor-vasnetsov,6,portrait,23,Romanticism,1382,2514,RGB
30443,55,james-tissot,2,genre_painting,21,Realism,1382,1999,RGB
30444,86,lucian-freud,6,portrait,9,Expressionism,1382,1877,RGB
30445,67,tintoretto,7,religious_painting,13,Mannerism_Late_Renaissance,1382,2005,RGB
30446,0,Unknown Artist,8,sketch_and_study,7,Cubism,1382,1867,RGB
30447,84,kuzma-petrov-vodkin,6,portrait,24,Symbolism,1383,1382,RGB
30448,0,Unknown Artist,6,portrait,9,Expressionism,1382,1800,RGB
30449,0,Unknown Artist,0,abstract_painting,14,Minimalism,1382,1382,RGB
30450,0,Unknown Artist,0,abstract_painting,1,Action_painting,1382,2000,RGB
30451,79,edouard-manet,6,portrait,21,Realism,1382,1819,RGB
30452,0,Unknown Artist,7,religious_painting,8,Early_Renaissance,1382,1914,RGB
30453,108,william-turner,1,cityscape,23,Romanticism,2099,1382,RGB
30454,107,gustave-courbet,4,landscape,21,Realism,1981,1382,RGB
30455,0,Unknown Artist,2,genre_painting,3,Art_Nouveau,1382,2186,RGB
30456,74,camille-corot,6,portrait,21,Realism,1382,2073,RGB
30457,40,jan-matejko,6,portrait,23,Romanticism,1382,2167,RGB
30458,0,Unknown Artist,0,abstract_painting,14,Minimalism,1389,1382,RGB
30459,0,Unknown Artist,7,religious_painting,22,Rococo,1382,1940,RGB
30460,0,Unknown Artist,1,cityscape,9,Expressionism,1718,1382,RGB
30461,0,Unknown Artist,4,landscape,26,Ukiyo_e,1382,1798,RGB
30462,0,Unknown Artist,6,portrait,21,Realism,1382,1762,RGB
30463,0,Unknown Artist,1,cityscape,12,Impressionism,1382,2211,RGB
30464,0,Unknown Artist,6,portrait,19,Pop_Art,1417,1382,RGB
30465,0,Unknown Artist,8,sketch_and_study,9,Expressionism,1451,1382,RGB
30466,0,Unknown Artist,6,portrait,16,New_Realism,1382,2056,RGB
30467,104,amedeo-modigliani,6,portrait,9,Expressionism,1382,2049,RGB
30468,0,Unknown Artist,4,landscape,21,Realism,2505,1381,RGB
30469,79,edouard-manet,7,religious_painting,21,Realism,1382,1681,RGB
30470,0,Unknown Artist,4,landscape,12,Impressionism,1777,1382,RGB
30471,0,Unknown Artist,6,portrait,3,Art_Nouveau,1382,1976,RGB
30472,0,Unknown Artist,6,portrait,20,Post_Impressionism,1382,1673,RGB
30473,0,Unknown Artist,4,landscape,12,Impressionism,1859,1382,RGB
30474,0,Unknown Artist,4,landscape,7,Cubism,1645,1382,RGB
30475,0,Unknown Artist,4,landscape,6,Contemporary_Realism,1584,1382,RGB
