idx,artist,genre,style
3218,22,8,20
3219,2,1,12
3220,9,4,23
3221,12,10,15
3222,3,4,12
3223,10,4,21
3224,13,2,15
3225,11,6,21
3226,12,2,15
3227,8,6,21
3228,9,1,23
3229,15,2,7
3230,21,6,20
3231,4,4,12
3232,8,6,21
3233,6,1,12
3234,17,6,12
3235,9,4,23
3236,22,4,20
3237,1,1,21
3238,22,1,20
3239,18,1,20
3240,14,10,3
3241,13,9,21
3242,8,6,21
3243,8,6,21
3244,4,4,12
3245,14,10,3
3246,16,4,20
3247,22,8,21
3248,4,10,12
3249,12,3,15
3250,16,6,20
3251,25,7,17
3252,13,2,9
3253,2,1,12
3254,11,6,21
3255,16,2,12
3256,14,8,21
3257,17,2,12
3258,1,6,21
3259,22,8,20
3260,1,2,21
3261,4,4,12
3262,4,10,12
3263,17,6,12
3264,0,10,17
3265,4,1,12
3266,14,4,24
3267,17,10,12
3268,18,8,7
3269,8,2,21
3270,13,4,9
3271,7,3,23
3272,4,4,12
3273,13,6,21
3274,9,10,23
3275,22,4,20
3276,7,3,23
3277,10,4,21
3278,17,6,21
3279,6,1,12
3280,12,7,15
3281,3,5,12
3282,14,4,24
3283,3,1,12
3284,22,8,21
3285,3,5,12
3286,10,4,21
3287,21,10,0
3288,25,7,17
3289,7,3,23
3290,3,5,12
3291,22,4,20
3292,17,6,12
3293,22,8,21
3294,18,2,20
3295,9,10,23
3296,22,9,20
3297,12,3,15
3298,8,6,21
3299,17,4,12
3300,17,4,12
3301,21,10,20
3302,22,10,20
3303,7,7,23
3304,22,8,21
3305,7,3,23
3306,25,6,17
3307,4,10,12
3308,13,1,9
3309,20,2,4
3310,17,4,12
3311,22,8,21
3312,25,8,17
3313,22,2,20
3314,22,8,21
3315,4,1,12
3316,15,2,2
3317,7,3,23
3318,14,4,24
3319,12,8,15
3320,19,10,3
3321,13,4,24
3322,2,2,12
3323,18,4,21
3324,3,6,12
3325,9,10,23
3326,1,4,3
3327,22,10,20
3328,2,4,12
3329,22,6,20
3330,1,2,21
3331,22,4,20
3332,20,2,4
3333,22,2,20
3334,13,6,9
3335,5,2,12
3336,2,4,12
3337,4,4,12
3338,2,2,18
3339,22,4,20
3340,11,6,21
3341,17,4,12
3342,18,9,20
3343,2,4,18
3344,1,8,21
3345,14,8,24
3346,12,7,15
3347,14,4,24
3348,22,2,21
3349,6,4,21
3350,4,1,12
3351,16,9,20
3352,18,6,9
3353,21,7,24
3354,20,6,4
3355,22,8,21
3356,1,8,21
3357,22,10,21
3358,14,4,24
3359,3,4,12
3360,7,3,23
3361,3,2,12
3362,16,10,20
3363,17,6,12
3364,11,6,12
3365,15,2,25
3366,6,10,12
3367,5,2,12
3368,2,4,12
3369,5,2,12
3370,1,8,21
3371,21,4,12
3372,16,4,20
3373,25,7,17
3374,22,8,20
3375,25,6,17
3376,3,2,12
3377,21,4,9
3378,12,2,15
3379,22,1,20
3380,2,4,12
3381,3,10,12
3382,9,4,23
3383,25,2,17
3384,2,2,12
3385,19,2,3
3386,14,8,3
3387,18,9,20
3388,8,6,21
3389,4,2,12
3390,11,6,21
3391,11,6,21
3392,7,3,23
3393,20,8,4
3394,22,8,20
3395,4,10,12
3396,18,4,7
3397,22,6,20
3398,16,4,7
3399,16,2,7
3400,3,1,12
3401,0,10,17
3402,22,8,21
3403,21,6,20
3404,2,2,12
3405,8,1,21
3406,11,6,21
3407,18,8,9
3408,17,6,12
3409,7,3,23
3410,14,10,3
3411,7,3,23
3412,8,6,21
3413,17,2,12
3414,18,8,9
3415,17,6,12
3416,13,10,9
3417,11,6,12
3418,0,10,17
3419,21,7,9
3420,20,6,4
3421,13,2,9
3422,20,7,4
3423,7,3,23
3424,5,10,12
3425,10,8,21
3426,22,8,21
3427,19,2,3
3428,2,1,12
3429,7,3,23
3430,14,10,24
3431,12,7,15
3432,13,8,9
3433,12,2,7
3434,16,2,20
3435,7,3,23
3436,3,4,12
3437,13,3,9
3438,7,3,23
3439,9,10,23
3440,18,9,21
3441,25,7,17
3442,21,7,24
3443,4,4,12
3444,7,3,23
3445,22,1,20
3446,17,6,12
3447,4,4,12
3448,3,4,12
3449,11,6,21
3450,7,3,23
3451,2,4,21
3452,14,7,24
3453,14,4,24
3454,9,4,23
3455,8,6,21
3456,13,4,9
3457,14,4,24
3458,1,2,21
3459,4,4,12
3460,7,3,23
3461,9,10,23
3462,18,4,21
3463,14,10,3
3464,11,2,12
3465,17,6,12
3466,11,6,21
3467,14,4,21
3468,19,10,3
3469,17,6,12
3470,9,10,23
3471,5,2,12
3472,3,1,12
3473,2,4,12
3474,9,4,23
3475,17,6,12
3476,0,10,17
3477,25,7,17
3478,11,6,21
3479,18,2,20
3480,25,2,17
3481,1,6,12
3482,18,1,21
3483,17,4,12
3484,6,1,12
3485,12,2,15
3486,10,4,21
3487,18,2,20
3488,12,6,9
3489,14,4,24
3490,14,10,3
3491,12,2,15
3492,11,1,12
3493,7,2,23
3494,13,1,9
3495,7,7,23
3496,1,4,21
3497,20,7,4
3498,18,8,20
3499,14,10,24
3500,3,4,12
3501,6,4,12
3502,21,1,9
3503,5,6,12
3504,2,4,21
3505,8,6,21
3506,16,8,20
3507,25,6,17
3508,22,8,20
3509,9,10,23
3510,15,6,9
3511,22,2,20
3512,10,4,21
3513,7,3,23
3514,22,10,20
3515,10,8,21
3516,22,8,20
3517,25,7,17
3518,18,9,20
3519,17,5,12
3520,17,5,12
3521,11,2,21
3522,11,1,12
3523,7,3,23
3524,20,10,4
3525,22,8,20
3526,1,2,21
3527,19,6,3
3528,4,10,12
3529,15,4,20
3530,8,6,21
3531,14,7,24
3532,1,10,15
3533,5,2,12
3534,1,6,3
3535,22,8,21
3536,17,5,12
3537,1,3,3
3538,22,10,20
3539,21,10,15
3540,14,4,24
3541,12,3,15
3542,4,4,12
3543,2,2,12
3544,12,7,15
3545,7,10,23
3546,10,4,21
3547,1,4,21
3548,3,2,12
3549,20,10,4
3550,17,6,12
3551,17,4,12
3552,25,7,17
3553,21,4,21
3554,17,6,12
3555,14,8,3
3556,20,6,4
3557,18,4,9
3558,4,10,12
3559,25,7,17
3560,5,2,12
3561,18,1,20
3562,10,4,21
3563,4,4,12
3564,22,2,21
3565,14,8,3
3566,10,4,21
3567,14,4,24
3568,15,9,7
3569,5,10,12
3570,22,1,20
3571,11,6,21
3572,8,6,21
3573,14,10,3
3574,8,6,21
3575,0,10,17
3576,22,2,21
3577,18,8,20
3578,25,8,17
3579,3,2,12
3580,2,6,12
3581,17,2,12
3582,2,4,12
3583,13,4,9
3584,16,9,20
3585,4,4,12
3586,12,2,15
3587,17,4,12
3588,20,6,4
3589,2,4,21
3590,22,4,20
3591,9,10,23
3592,18,6,9
3593,9,2,23
3594,22,10,20
3595,22,6,21
3596,11,6,21
3597,4,1,12
3598,7,7,23
3599,14,4,24
3600,14,10,3
3601,10,4,21
3602,22,6,21
3603,8,6,21
3604,9,4,23
3605,9,4,23
3606,21,4,24
3607,4,10,12
3608,7,3,23
3609,2,2,18
3610,17,4,12
3611,2,4,12
3612,17,6,12
3613,1,2,21
3614,3,10,12
3615,14,1,3
3616,12,6,15
3617,7,3,23
3618,11,6,21
3619,8,2,21
3620,22,10,20
3621,1,8,21
3622,19,5,3
3623,7,3,23
3624,9,10,23
3625,20,6,4
3626,2,4,12
3627,4,1,12
3628,2,4,18
3629,22,10,20
3630,22,1,20
3631,14,8,24
3632,14,2,24
3633,4,4,12
3634,22,4,21
3635,11,6,21
3636,12,1,15
3637,25,7,17
3638,22,6,21
3639,25,8,17
3640,14,3,3
3641,14,4,24
3642,2,4,12
3643,7,3,23
3644,2,4,12
3645,22,2,21
3646,14,4,24
3647,19,10,3
3648,17,6,12
3649,14,2,3
3650,7,3,23
3651,21,6,20
3652,4,4,12
3653,17,2,12
3654,21,9,21
3655,13,8,9
3656,17,6,12
3657,10,4,21
3658,10,4,21
3659,11,8,21
3660,22,8,20
3661,2,6,12
3662,3,10,12
3663,5,2,12
3664,17,6,12
3665,9,10,23
3666,19,10,3
3667,3,10,12
3668,21,10,9
3669,19,10,3
3670,11,6,21
3671,20,10,4
3672,20,2,4
3673,16,10,12
3674,8,6,21
3675,4,10,12
3676,14,1,3
3677,14,4,24
3678,9,4,23
3679,18,9,20
3680,13,9,9
3681,12,7,15
3682,20,6,4
3683,1,2,3
3684,4,1,12
3685,19,2,3
3686,11,6,21
3687,22,2,21
3688,7,3,23
3689,18,9,7
3690,8,6,21
3691,22,8,20
3692,9,1,23
3693,10,4,21
3694,21,10,20
3695,2,4,12
3696,17,5,12
3697,20,6,4
3698,4,10,12
3699,12,7,15
3700,14,2,21
3701,8,7,21
3702,11,4,12
3703,17,6,12
3704,22,2,21
3705,25,6,17
3706,3,4,12
3707,17,2,12
3708,20,6,4
3709,25,7,17
3710,20,10,4
3711,4,10,12
3712,14,4,24
3713,22,8,21
3714,10,4,21
3715,12,3,15
3716,15,9,7
3717,8,6,21
3718,5,2,12
3719,4,4,12
3720,12,1,15
3721,10,4,21
3722,14,4,24
3723,4,4,12
3724,4,4,12
3725,10,4,21
3726,11,10,21
3727,16,4,23
3728,4,4,12
3729,17,4,12
3730,22,8,20
3731,7,3,23
3732,17,6,12
3733,14,1,3
3734,22,10,20
3735,13,4,21
3736,7,4,23
3737,15,2,20
3738,14,4,24
3739,1,6,21
3740,7,3,23
3741,2,4,12
3742,18,10,21
3743,7,3,23
3744,4,2,12
3745,22,8,20
3746,13,6,21
3747,14,2,24
3748,0,10,17
3749,19,10,3
3750,17,4,12
3751,6,4,12
3752,4,4,12
3753,17,6,12
3754,5,2,12
3755,7,7,23
3756,14,4,3
3757,4,10,12
3758,14,10,3
3759,10,4,21
3760,19,10,3
3761,13,8,9
3762,1,6,3
3763,9,10,23
3764,20,8,4
3765,14,2,24
3766,9,10,23
3767,3,2,12
3768,3,2,12
3769,13,3,15
3770,17,6,12
3771,14,4,24
3772,25,7,17
3773,22,8,21
3774,7,7,23
3775,19,10,3
3776,17,4,12
3777,18,10,21
3778,8,2,21
3779,13,4,21
3780,14,4,24
3781,6,4,12
3782,25,1,17
3783,25,6,17
3784,14,4,24
3785,16,2,7
3786,14,9,21
3787,22,2,21
3788,17,2,12
3789,4,1,12
3790,19,10,3
3791,15,9,25
3792,22,4,20
3793,12,7,15
3794,22,1,21
3795,14,10,3
3796,22,1,21
3797,13,10,21
3798,11,2,21
3799,19,10,3
3800,19,10,3
3801,18,10,21
3802,14,8,3
3803,17,10,12
3804,20,6,4
3805,4,1,12
3806,2,1,12
3807,12,3,15
3808,19,2,3
3809,13,1,9
3810,18,4,20
3811,14,10,3
3812,4,4,12
3813,20,6,4
3814,14,1,3
3815,4,2,12
3816,12,7,15
3817,5,2,12
3818,19,10,3
3819,20,6,4
3820,17,10,12
3821,1,3,21
3822,9,10,23
3823,16,10,20
3824,4,4,12
3825,1,10,3
3826,14,1,3
3827,17,6,12
3828,22,4,20
3829,16,4,12
3830,19,2,3
3831,4,1,12
3832,17,6,12
3833,25,6,17
3834,12,10,7
3835,22,8,21
3836,10,4,21
3837,2,2,12
3838,6,4,12
3839,16,4,20
3840,3,1,12
3841,12,10,15
3842,17,6,12
3843,7,3,23
3844,20,2,4
3845,2,2,12
3846,22,10,20
3847,11,8,12
3848,22,8,21
3849,14,4,24
3850,7,3,23
3851,6,1,12
3852,4,1,12
3853,1,8,21
3854,11,2,21
3855,4,1,12
3856,20,4,4
3857,1,1,21
3858,4,4,12
3859,12,10,15
3860,15,6,15
3861,10,8,21
3862,22,9,20
3863,14,4,24
3864,22,8,21
3865,5,6,12
3866,25,7,17
3867,8,2,21
3868,11,2,12
3869,7,3,23
3870,12,2,15
3871,2,1,12
3872,1,3,21
3873,18,2,21
3874,1,2,3
3875,8,2,21
3876,22,8,21
3877,4,2,12
3878,18,4,20
3879,12,7,15
3880,25,7,17
3881,20,10,4
3882,14,7,3
3883,12,8,15
3884,20,7,4
3885,4,1,12
3886,8,6,21
3887,12,2,15
3888,14,10,3
3889,11,8,21
3890,14,7,24
3891,18,4,21
3892,22,6,20
3893,7,3,23
3894,17,9,12
3895,25,7,17
3896,16,6,20
3897,14,4,24
3898,14,7,24
3899,16,10,23
3900,1,10,21
3901,22,6,20
3902,20,4,4
3903,16,9,20
3904,15,5,9
3905,13,1,9
3906,14,4,24
3907,25,7,17
3908,5,2,12
3909,15,9,25
3910,4,4,12
3911,17,2,12
3912,14,4,24
3913,8,6,21
3914,17,1,12
3915,12,10,15
3916,3,4,12
3917,14,4,24
3918,25,7,17
3919,6,2,12
3920,4,4,12
3921,4,2,12
3922,22,8,21
3923,11,8,21
3924,14,4,21
3925,17,9,12
3926,11,6,21
3927,1,9,21
3928,4,4,12
3929,14,8,24
3930,17,2,12
3931,13,4,9
3932,15,10,24
3933,4,6,12
3934,18,5,10
3935,20,7,4
3936,14,10,3
3937,13,4,9
3938,18,6,21
3939,22,4,20
3940,17,2,12
3941,5,2,12
3942,20,7,4
3943,22,6,21
3944,17,4,12
3945,5,5,12
3946,5,2,12
3947,22,9,20
3948,2,2,12
3949,15,9,7
3950,1,6,3
3951,10,4,21
3952,11,4,12
3953,25,7,17
3954,22,2,21
3955,11,6,21
3956,7,7,23
3957,12,10,15
3958,1,10,21
3959,12,7,15
3960,13,4,20
3961,9,10,23
3962,6,4,12
3963,21,9,21
3964,4,4,12
3965,25,7,17
3966,17,10,12
3967,22,8,20
3968,18,4,21
3969,18,2,20
3970,14,1,3
3971,11,2,12
3972,14,7,24
3973,19,10,3
3974,16,4,20
3975,7,3,23
3976,13,2,9
3977,14,2,24
3978,21,7,24
3979,6,10,12
3980,3,2,12
3981,14,4,24
3982,16,9,12
3983,10,4,21
3984,14,1,3
3985,16,6,20
3986,15,9,7
3987,16,6,20
3988,14,4,24
3989,10,4,21
3990,17,6,12
3991,10,4,21
3992,4,4,12
3993,25,7,17
3994,17,6,12
3995,15,10,9
3996,7,3,23
3997,2,2,12
3998,19,10,3
3999,14,2,24
4000,13,10,9
4001,15,6,9
4002,16,10,20
4003,22,2,21
4004,4,4,12
4005,17,6,12
4006,12,4,15
4007,15,5,7
4008,17,1,12
4009,20,4,4
4010,22,8,21
4011,19,10,3
4012,14,4,24
4013,20,7,4
4014,12,7,15
4015,14,7,24
4016,3,1,12
4017,10,4,21
4018,11,6,12
4019,22,8,21
4020,22,2,21
4021,14,10,3
4022,3,2,12
4023,10,1,21
4024,25,6,17
4025,17,4,12
4026,18,4,10
4027,5,2,12
4028,20,10,4
4029,4,10,12
4030,22,2,21
4031,11,4,12
4032,4,4,12
4033,3,2,12
4034,5,2,12
4035,2,4,12
4036,4,1,12
4037,17,5,12
4038,1,1,3
4039,12,9,7
4040,14,4,24
4041,15,5,7
4042,1,3,3
4043,12,7,15
4044,11,4,12
4045,18,10,21
4046,14,8,24
4047,17,6,12
4048,13,4,9
4049,19,10,3
4050,11,6,21
4051,11,8,21
4052,1,6,21
4053,14,4,3
4054,25,7,17
4055,22,8,21
4056,13,4,10
4057,15,10,9
4058,14,4,24
4059,25,8,17
4060,6,10,12
4061,22,4,20
4062,6,4,12
4063,8,6,12
4064,15,10,20
4065,4,4,12
4066,5,2,12
4067,12,10,7
4068,22,4,20
4069,1,8,21
4070,13,10,9
4071,22,4,20
4072,14,8,24
4073,5,2,12
4074,14,4,24
4075,22,4,20
4076,6,2,12
4077,4,10,12
4078,18,2,20
4079,10,4,21
4080,16,6,20
4081,22,8,20
4082,7,3,23
4083,25,7,17
4084,5,2,12
4085,5,2,12
4086,8,6,21
4087,14,4,24
4088,19,10,3
4089,25,8,17
4090,4,10,12
4091,2,9,12
4092,2,1,12
4093,15,5,15
4094,11,6,21
4095,10,4,21
4096,18,1,20
4097,5,2,12
4098,19,10,3
4099,0,10,17
4100,18,8,9
4101,25,6,17
4102,4,6,12
4103,18,4,21
4104,5,6,12
4105,1,8,21
4106,22,10,20
4107,17,9,12
4108,4,9,21
4109,18,6,7
4110,10,4,21
4111,7,3,23
4112,12,7,15
4113,22,4,20
4114,3,4,12
4115,14,10,3
4116,21,7,9
4117,17,4,12
4118,22,4,21
4119,0,10,17
4120,2,2,12
4121,15,9,2
4122,19,2,3
4123,13,6,21
4124,14,10,24
4125,15,10,3
4126,8,2,21
4127,6,2,21
4128,8,10,21
4129,7,3,23
4130,21,7,24
4131,11,6,21
4132,17,6,12
4133,14,10,3
4134,22,6,21
4135,7,3,23
4136,15,10,7
4137,18,10,21
4138,6,2,12
4139,19,10,3
4140,21,6,21
4141,14,10,3
4142,13,6,21
4143,11,8,21
4144,7,3,23
4145,15,2,24
4146,2,4,21
4147,22,10,20
4148,22,10,20
4149,14,7,3
4150,25,6,17
4151,17,2,12
4152,6,10,12
4153,15,9,7
4154,4,4,12
4155,22,1,21
4156,15,9,9
4157,4,1,12
4158,5,6,12
4159,22,8,20
4160,1,1,3
4161,1,4,21
4162,1,6,21
4163,17,4,12
4164,5,2,12
4165,20,8,4
4166,18,9,21
4167,14,10,3
4168,6,2,21
4169,17,6,12
4170,14,4,24
4171,15,9,21
4172,19,10,3
4173,3,10,12
4174,17,4,12
4175,18,4,20
4176,12,2,15
4177,6,10,12
4178,12,6,15
4179,2,4,12
4180,12,7,15
4181,18,4,20
4182,21,8,21
4183,22,8,20
4184,22,8,20
4185,9,4,23
4186,10,4,21
4187,14,4,24
4188,3,2,12
4189,14,4,24
4190,6,4,12
4191,11,1,12
4192,16,9,20
4193,7,3,23
4194,8,6,21
4195,15,6,15
4196,4,4,12
4197,11,4,12
4198,14,10,3
4199,17,9,12
4200,19,10,3
4201,4,4,12
4202,2,4,21
4203,14,4,24
4204,2,2,12
4205,5,6,12
4206,13,2,15
4207,25,7,17
4208,14,10,3
4209,8,6,21
4210,14,4,24
4211,18,2,20
4212,22,4,21
4213,18,2,20
4214,4,10,12
4215,17,4,12
4216,18,4,21
4217,14,4,24
4218,2,4,12
4219,10,4,21
4220,22,4,20
4221,22,10,20
4222,9,4,23
4223,12,3,15
4224,14,4,24
4225,17,6,12
4226,7,3,23
4227,14,4,24
4228,14,10,24
4229,18,9,7
4230,7,3,23
4231,17,10,12
4232,4,4,12
4233,12,9,15
4234,17,1,12
4235,12,7,15
4236,12,7,15
4237,2,4,12
4238,7,3,23
4239,22,8,21
4240,1,8,21
4241,6,4,12
4242,9,1,23
4243,25,1,17
4244,4,9,12
4245,4,1,12
4246,17,6,12
4247,22,9,20
4248,15,6,20
4249,2,4,12
4250,17,6,12
4251,9,10,23
4252,13,6,9
4253,6,2,12
4254,14,1,3
4255,22,1,20
4256,12,3,15
4257,6,10,12
4258,17,5,12
4259,16,1,20
4260,8,10,21
4261,25,1,17
4262,14,10,24
4263,3,4,12
4264,19,10,3
4265,17,8,12
4266,9,10,23
4267,18,9,7
4268,8,6,21
4269,10,4,21
4270,11,2,12
4271,20,2,4
4272,4,2,12
4273,15,6,20
4274,17,6,12
4275,5,8,12
4276,20,6,4
4277,17,4,12
4278,10,4,21
4279,9,4,23
4280,20,7,4
4281,22,8,21
4282,2,2,12
4283,25,6,17
4284,16,4,20
4285,22,2,20
4286,16,4,23
4287,25,7,17
4288,20,6,4
4289,18,10,21
4290,12,5,15
4291,1,6,21
4292,16,4,7
4293,17,6,12
4294,1,6,21
4295,14,10,3
4296,16,4,20
4297,5,2,12
4298,22,4,20
4299,17,10,12
4300,7,3,23
4301,16,4,23
4302,9,10,23
4303,22,8,21
4304,21,7,24
4305,22,8,21
4306,16,9,12
4307,15,2,2
4308,11,4,12
4309,2,1,12
4310,7,3,23
4311,18,1,7
4312,17,2,12
4313,2,2,21
4314,20,6,4
4315,14,2,3
4316,12,7,15
4317,19,6,3
4318,22,4,20
4319,17,6,12
4320,22,8,21
4321,25,7,17
4322,2,1,21
4323,18,9,7
4324,14,4,24
4325,12,3,15
4326,13,9,24
4327,15,10,7
4328,17,10,12
4329,20,4,4
4330,12,7,15
4331,6,10,21
4332,4,1,12
4333,22,5,20
4334,7,7,23
4335,20,10,4
4336,14,8,3
4337,7,7,23
4338,8,6,21
4339,25,7,17
4340,8,2,21
4341,3,4,12
4342,11,10,21
4343,9,4,23
4344,13,2,9
4345,22,10,20
4346,18,1,21
4347,14,4,24
4348,5,2,12
4349,14,2,21
4350,5,4,12
4351,4,2,12
4352,17,4,12
4353,16,9,20
4354,2,4,12
4355,22,4,20
4356,18,10,21
4357,12,7,15
4358,2,2,12
4359,17,6,12
4360,1,2,3
4361,16,2,23
4362,14,1,3
4363,2,1,12
4364,9,4,23
4365,14,3,3
4366,7,3,23
4367,21,7,24
4368,4,4,12
4369,22,2,21
4370,5,2,12
4371,15,10,3
4372,14,4,24
4373,7,3,23
4374,11,4,12
4375,3,2,12
4376,22,8,21
4377,5,8,12
4378,7,7,23
4379,1,1,12
4380,6,4,21
4381,3,1,12
4382,20,7,4
4383,17,10,12
4384,22,6,20
4385,15,2,20
4386,11,2,12
4387,25,6,17
4388,7,7,23
4389,16,9,20
4390,2,1,12
4391,14,7,24
4392,8,6,21
4393,14,4,24
4394,18,4,7
4395,21,4,12
4396,4,4,12
4397,19,2,3
4398,14,2,24
4399,21,9,9
4400,11,6,21
4401,21,7,24
4402,13,4,24
4403,16,4,7
4404,17,6,12
4405,17,4,12
4406,22,2,20
4407,25,7,17
4408,17,2,12
4409,17,6,12
4410,22,8,20
4411,4,10,12
4412,14,8,24
4413,4,4,12
4414,1,10,3
4415,22,1,21
4416,22,10,20
4417,4,4,12
4418,8,2,21
4419,21,8,21
4420,4,10,12
4421,22,4,20
4422,25,7,17
4423,2,1,12
4424,14,8,3
4425,17,4,21
4426,22,8,20
4427,17,2,12
4428,9,4,23
4429,21,6,9
4430,4,4,12
4431,12,10,15
4432,4,4,12
4433,16,9,20
4434,25,7,17
4435,11,1,12
4436,16,2,12
4437,7,7,23
4438,15,6,15
4439,12,2,15
4440,13,2,20
4441,4,4,12
4442,1,10,3
4443,12,2,9
4444,20,6,4
4445,22,2,21
4446,4,4,12
4447,14,4,24
4448,15,2,7
4449,14,4,24
4450,22,8,21
4451,12,3,15
4452,19,10,3
4453,9,4,23
4454,2,2,12
4455,20,8,4
4456,21,10,12
4457,7,3,23
4458,22,8,20
4459,18,8,9
4460,7,3,23
4461,10,4,21
4462,12,7,15
4463,15,5,7
4464,19,2,3
4465,14,4,24
4466,20,4,4
4467,22,6,21
4468,11,1,12
4469,16,4,20
4470,17,9,12
4471,9,4,23
4472,2,4,12
4473,11,6,21
4474,8,10,21
4475,9,1,23
4476,6,2,12
4477,22,8,20
4478,22,8,21
4479,9,10,23
4480,20,8,4
4481,15,9,7
4482,14,8,3
4483,5,10,12
4484,19,2,3
4485,17,8,12
4486,14,1,24
4487,0,10,17
4488,6,4,12
4489,11,2,21
4490,12,3,15
4491,15,2,7
4492,17,2,12
4493,20,4,4
4494,15,9,25
4495,18,4,21
4496,22,8,21
4497,1,6,21
4498,2,1,12
4499,4,1,12
4500,1,2,3
4501,4,4,12
4502,20,10,4
4503,16,4,20
4504,17,2,12
4505,22,8,21
4506,20,7,4
4507,8,6,21
4508,8,6,21
4509,17,6,12
4510,5,2,12
4511,10,4,21
4512,14,4,24
4513,16,4,20
4514,20,7,4
4515,16,2,20
4516,14,4,24
4517,15,5,21
4518,18,6,20
4519,5,2,12
4520,16,6,20
4521,20,6,4
4522,22,8,20
4523,14,4,24
4524,17,6,12
4525,4,4,12
4526,16,9,20
4527,3,1,12
4528,9,4,23
4529,16,6,20
4530,21,7,24
4531,15,9,25
4532,13,10,9
4533,2,4,12
4534,18,6,9
4535,22,8,20
4536,13,2,9
4537,5,2,12
4538,17,9,12
4539,3,4,12
4540,6,2,12
4541,3,1,12
4542,14,4,24
4543,14,7,24
4544,6,4,12
4545,2,1,12
4546,21,10,7
4547,18,5,20
4548,4,4,12
4549,16,10,20
4550,19,5,3
4551,2,4,12
4552,20,6,4
4553,7,7,23
4554,11,10,12
4555,14,4,24
4556,7,7,23
4557,7,3,23
4558,13,4,9
4559,3,2,12
4560,14,4,24
4561,20,6,4
4562,1,10,21
4563,2,6,12
4564,19,6,3
4565,14,10,3
4566,8,6,21
4567,13,4,24
4568,11,2,12
4569,9,1,23
4570,4,10,12
4571,12,7,15
4572,9,10,23
4573,4,1,12
4574,17,10,12
4575,14,8,24
4576,25,6,17
4577,14,4,24
4578,17,4,12
4579,0,10,17
4580,18,10,20
4581,25,8,17
4582,1,8,21
4583,16,4,20
4584,19,10,3
4585,14,10,3
4586,4,4,12
4587,17,6,12
4588,4,10,12
4589,15,6,20
4590,18,10,3
4591,14,10,24
4592,18,2,9
4593,4,1,12
4594,25,7,17
4595,5,8,12
4596,17,9,12
4597,19,10,3
4598,10,4,21
4599,4,4,12
4600,10,4,21
4601,22,4,20
4602,16,9,20
4603,22,6,21
4604,9,6,23
4605,17,4,12
4606,6,4,12
4607,2,4,18
4608,13,4,24
4609,13,8,9
4610,1,6,21
4611,20,7,4
4612,16,4,20
4613,14,4,24
4614,12,7,15
4615,16,6,20
4616,2,4,12
4617,7,3,23
4618,1,5,3
4619,13,1,9
4620,4,4,12
4621,14,4,24
4622,19,5,3
4623,15,6,20
4624,19,6,3
4625,17,4,12
4626,22,8,20
4627,8,6,21
4628,15,2,20
4629,14,4,24
4630,7,3,23
4631,22,2,21
4632,8,6,21
4633,14,10,3
4634,11,2,12
4635,4,4,12
4636,11,6,21
4637,5,2,12
4638,11,2,12
4639,18,6,20
4640,4,4,12
4641,13,2,20
4642,3,2,12
4643,2,1,12
4644,25,7,17
4645,9,1,23
4646,14,4,24
4647,7,3,23
4648,20,7,4
4649,20,6,4
4650,14,4,24
4651,20,8,4
4652,18,2,21
4653,14,7,3
4654,5,2,12
4655,4,4,12
4656,4,4,12
4657,6,10,12
4658,3,2,12
4659,6,4,12
4660,2,4,12
4661,4,10,12
4662,10,4,21
4663,6,10,12
4664,9,10,23
4665,25,8,17
4666,17,6,12
4667,25,6,17
4668,4,4,12
4669,2,4,12
4670,3,4,12
4671,14,8,21
4672,12,7,15
4673,8,6,21
4674,3,4,12
4675,20,7,4
4676,18,2,20
4677,9,10,23
4678,7,3,23
4679,20,10,4
4680,11,2,12
4681,7,3,23
4682,14,7,3
4683,3,10,12
4684,25,7,17
4685,22,8,21
4686,17,1,12
4687,9,10,23
4688,14,1,3
4689,5,2,12
4690,3,4,12
4691,7,2,23
4692,4,4,12
4693,14,4,24
4694,14,2,24
4695,5,5,12
4696,10,4,21
4697,25,7,17
4698,17,2,12
4699,9,7,23
4700,11,10,12
4701,7,7,23
4702,11,1,21
4703,12,8,15
4704,22,1,20
4705,14,2,24
4706,20,7,4
4707,2,2,12
4708,17,4,12
4709,22,6,21
4710,14,4,24
4711,14,7,24
4712,17,5,12
4713,1,2,3
4714,14,10,3
4715,22,4,20
4716,14,4,24
4717,9,10,23
4718,0,10,17
4719,13,1,20
4720,20,7,4
4721,20,6,4
4722,3,5,12
4723,21,4,0
4724,14,8,24
4725,22,8,20
4726,18,8,7
4727,14,2,24
4728,14,4,24
4729,12,10,15
4730,20,2,4
4731,17,5,12
4732,7,3,23
4733,14,2,24
4734,7,3,23
4735,10,4,21
4736,7,3,23
4737,12,3,15
4738,12,7,15
4739,10,4,21
4740,3,4,12
4741,25,6,17
4742,15,2,20
4743,19,10,3
4744,20,8,4
4745,22,8,20
4746,21,7,24
4747,18,9,7
4748,21,7,24
4749,17,6,12
4750,25,8,17
4751,7,7,23
4752,2,4,12
4753,20,2,4
4754,4,10,12
4755,22,10,20
4756,10,4,21
4757,17,8,12
4758,8,6,21
4759,22,9,20
4760,4,4,12
4761,7,3,23
4762,10,8,21
4763,7,3,23
4764,14,4,24
4765,4,1,12
4766,14,2,24
4767,13,4,9
4768,11,2,12
4769,13,8,21
4770,25,8,17
4771,15,2,20
