source_style,target_style,similarity,source_idx,target_idx,source_artist,target_artist
Early_Renaissance,Mannerism_Late_Renaissance,0.8562334179878235,32315,29428,fra-angelico,el-greco
Early_Renaissance,Mannerism_Late_Renaissance,0.8499438762664795,56098,29428,Unknown Artist,el-greco
Early_Renaissance,High_Renaissance,0.8740105628967285,56123,46596,pietro-perugino,michelangelo
Early_Renaissance,High_Renaissance,0.8675433993339539,42667,46596,Unknown Artist,michelangelo
Northern_Renaissance,High_Renaissance,0.8600409626960754,44218,46596,Unknown Artist,michelangelo
Early_Renaissance,High_Renaissance,0.8547940254211426,25227,46596,Unknown Artist,michelangelo
High_Renaissance,Northern_Renaissance,0.9182887673377991,55834,48975,Unknown Artist,lucas-cranach-the-elder
High_Renaissance,Northern_Renaissance,0.9161233305931091,46790,48975,pietro-perugino,lucas-cranach-the-elder
High_Renaissance,Northern_Renaissance,0.9128106832504272,46966,48975,pietro-perugino,lucas-cranach-the-elder
High_Renaissance,Northern_Renaissance,0.9113388657569885,41447,48975,Unknown Artist,lucas-cranach-the-elder
Early_Renaissance,Northern_Renaissance,0.9105672240257263,56604,48975,leonardo-da-vinci,lucas-cranach-the-elder
Early_Renaissance,Baroque,0.8626843094825745,22041,50240,Unknown Artist,Unknown Artist
Early_Renaissance,Baroque,0.857955276966095,57048,50240,Unknown Artist,Unknown Artist
Early_Renaissance,Baroque,0.8575178980827332,56326,50240,pietro-perugino,Unknown Artist
Mannerism_Late_Renaissance,Baroque,0.8539699912071228,27333,50240,el-greco,Unknown Artist
Early_Renaissance,Baroque,0.8526585102081299,23112,50240,pietro-perugino,Unknown Artist
Early_Renaissance,High_Renaissance,0.8895395994186401,29714,45025,Unknown Artist,Unknown Artist
Early_Renaissance,High_Renaissance,0.8891493082046509,27505,45025,Unknown Artist,Unknown Artist
Early_Renaissance,High_Renaissance,0.8815118074417114,19174,45025,Unknown Artist,Unknown Artist
Northern_Renaissance,High_Renaissance,0.8798058032989502,56826,45025,Unknown Artist,Unknown Artist
Early_Renaissance,High_Renaissance,0.8784138560295105,43628,45025,Unknown Artist,Unknown Artist
High_Renaissance,Northern_Renaissance,0.8739813566207886,27547,56458,Unknown Artist,Unknown Artist
Early_Renaissance,Northern_Renaissance,0.8728541135787964,45939,56458,Unknown Artist,Unknown Artist
High_Renaissance,Northern_Renaissance,0.8713216185569763,39920,56458,raphael,Unknown Artist
Early_Renaissance,Northern_Renaissance,0.867721676826477,32172,56458,Unknown Artist,Unknown Artist
High_Renaissance,Northern_Renaissance,0.86631178855896,32986,56458,Unknown Artist,Unknown Artist
High_Renaissance,Mannerism_Late_Renaissance,0.9217243790626526,22248,41834,raphael,paolo-veronese
High_Renaissance,Mannerism_Late_Renaissance,0.919995129108429,34768,41834,Unknown Artist,paolo-veronese
High_Renaissance,Mannerism_Late_Renaissance,0.9072698950767517,30747,41834,Unknown Artist,paolo-veronese
High_Renaissance,Mannerism_Late_Renaissance,0.9065647125244141,22495,41834,Unknown Artist,paolo-veronese
High_Renaissance,Mannerism_Late_Renaissance,0.8971583843231201,21160,41834,Unknown Artist,paolo-veronese
High_Renaissance,Mannerism_Late_Renaissance,0.9221755266189575,37410,42995,michelangelo,el-greco
High_Renaissance,Mannerism_Late_Renaissance,0.9197466969490051,46504,42995,pietro-perugino,el-greco
Early_Renaissance,Mannerism_Late_Renaissance,0.9187256097793579,50663,42995,fra-angelico,el-greco
Northern_Renaissance,Mannerism_Late_Renaissance,0.9096698760986328,56506,42995,Unknown Artist,el-greco
Early_Renaissance,Mannerism_Late_Renaissance,0.9046576619148254,33203,42995,fra-angelico,el-greco
Northern_Renaissance,High_Renaissance,0.9043242931365967,56826,25324,Unknown Artist,Unknown Artist
Early_Renaissance,High_Renaissance,0.9042762517929077,56645,25324,Unknown Artist,Unknown Artist
Early_Renaissance,High_Renaissance,0.8963028192520142,30376,25324,pietro-perugino,Unknown Artist
Early_Renaissance,High_Renaissance,0.8952317833900452,40864,25324,Unknown Artist,Unknown Artist
Early_Renaissance,High_Renaissance,0.8947453498840332,42368,25324,Unknown Artist,Unknown Artist
Northern_Renaissance,Mannerism_Late_Renaissance,0.872520923614502,43039,44188,Unknown Artist,Unknown Artist
High_Renaissance,Mannerism_Late_Renaissance,0.8674039244651794,21160,44188,Unknown Artist,Unknown Artist
High_Renaissance,Mannerism_Late_Renaissance,0.8671467900276184,52622,44188,Unknown Artist,Unknown Artist
High_Renaissance,Mannerism_Late_Renaissance,0.8662824034690857,38441,44188,pietro-perugino,Unknown Artist
High_Renaissance,Mannerism_Late_Renaissance,0.8643523454666138,30747,44188,Unknown Artist,Unknown Artist
High_Renaissance,Baroque,0.8596734404563904,27560,36133,Unknown Artist,Unknown Artist
Mannerism_Late_Renaissance,Baroque,0.857745885848999,46312,36133,Unknown Artist,Unknown Artist
Mannerism_Late_Renaissance,Baroque,0.854987621307373,45537,36133,paolo-veronese,Unknown Artist
Mannerism_Late_Renaissance,Baroque,0.8538503050804138,56953,36133,paolo-veronese,Unknown Artist
Mannerism_Late_Renaissance,Baroque,0.8536196351051331,19758,36133,paolo-veronese,Unknown Artist
High_Renaissance,Mannerism_Late_Renaissance,0.8785954713821411,44981,38707,Unknown Artist,titian
Northern_Renaissance,Mannerism_Late_Renaissance,0.8643896579742432,29110,38707,Unknown Artist,titian
High_Renaissance,Mannerism_Late_Renaissance,0.8621118068695068,57101,38707,Unknown Artist,titian
High_Renaissance,Mannerism_Late_Renaissance,0.8530462980270386,25469,38707,Unknown Artist,titian
Northern_Renaissance,Mannerism_Late_Renaissance,0.8469650745391846,26549,38707,hans-memling,titian
Northern_Renaissance,High_Renaissance,0.9011908173561096,48542,48517,hans-memling,Unknown Artist
Early_Renaissance,High_Renaissance,0.8902968764305115,39021,48517,Unknown Artist,Unknown Artist
Early_Renaissance,High_Renaissance,0.8816295266151428,25751,48517,Unknown Artist,Unknown Artist
Early_Renaissance,High_Renaissance,0.8723929524421692,27759,48517,Unknown Artist,Unknown Artist
Early_Renaissance,High_Renaissance,0.8718271851539612,44574,48517,Unknown Artist,Unknown Artist
Northern_Renaissance,Baroque,0.9184980988502502,34061,25414,Unknown Artist,peter-paul-rubens
High_Renaissance,Baroque,0.907222330570221,19853,25414,pietro-perugino,peter-paul-rubens
High_Renaissance,Baroque,0.9063676595687866,56127,25414,raphael,peter-paul-rubens
Mannerism_Late_Renaissance,Baroque,0.9050530195236206,50641,25414,Unknown Artist,peter-paul-rubens
Mannerism_Late_Renaissance,Baroque,0.9049718976020813,56803,25414,titian,peter-paul-rubens
Early_Renaissance,Baroque,0.8967940807342529,56593,56984,Unknown Artist,Unknown Artist
Early_Renaissance,Baroque,0.8849219679832458,25499,56984,Unknown Artist,Unknown Artist
Early_Renaissance,Baroque,0.8825974464416504,49105,56984,fra-angelico,Unknown Artist
Northern_Renaissance,Baroque,0.8770802021026611,659,56984,albrecht-durer,Unknown Artist
Early_Renaissance,Baroque,0.8750441670417786,36868,56984,Unknown Artist,Unknown Artist
High_Renaissance,Mannerism_Late_Renaissance,0.871858537197113,26102,55612,Unknown Artist,Unknown Artist
High_Renaissance,Mannerism_Late_Renaissance,0.8710417747497559,20022,55612,titian,Unknown Artist
High_Renaissance,Mannerism_Late_Renaissance,0.8704324960708618,30981,55612,Unknown Artist,Unknown Artist
High_Renaissance,Mannerism_Late_Renaissance,0.8690945506095886,40313,55612,raphael,Unknown Artist
Early_Renaissance,Mannerism_Late_Renaissance,0.8652170896530151,33920,55612,Unknown Artist,Unknown Artist
Early_Renaissance,Mannerism_Late_Renaissance,0.853295624256134,25963,21845,Unknown Artist,el-greco
Early_Renaissance,Mannerism_Late_Renaissance,0.8523477911949158,56670,21845,fra-angelico,el-greco
Northern_Renaissance,Mannerism_Late_Renaissance,0.8512479662895203,19930,21845,Unknown Artist,el-greco
High_Renaissance,Mannerism_Late_Renaissance,0.8489071130752563,31952,21845,Unknown Artist,el-greco
Northern_Renaissance,Mannerism_Late_Renaissance,0.8483368158340454,28527,21845,hieronymus-bosch,el-greco
Early_Renaissance,Northern_Renaissance,0.8667365908622742,48891,43720,fra-angelico,hieronymus-bosch
Early_Renaissance,Northern_Renaissance,0.86295485496521,56703,43720,Unknown Artist,hieronymus-bosch
High_Renaissance,Northern_Renaissance,0.8566248416900635,21397,43720,Unknown Artist,hieronymus-bosch
Early_Renaissance,Northern_Renaissance,0.8506275415420532,36902,43720,Unknown Artist,hieronymus-bosch
Early_Renaissance,Northern_Renaissance,0.8472828269004822,56952,43720,Unknown Artist,hieronymus-bosch
High_Renaissance,Mannerism_Late_Renaissance,0.8781020045280457,48204,57088,Unknown Artist,Unknown Artist
High_Renaissance,Mannerism_Late_Renaissance,0.8713812232017517,46289,57088,titian,Unknown Artist
High_Renaissance,Mannerism_Late_Renaissance,0.8677456378936768,28884,57088,pietro-perugino,Unknown Artist
Early_Renaissance,Mannerism_Late_Renaissance,0.8581311702728271,56862,57088,Unknown Artist,Unknown Artist
Early_Renaissance,Mannerism_Late_Renaissance,0.8577248454093933,41308,57088,Unknown Artist,Unknown Artist
Early_Renaissance,Mannerism_Late_Renaissance,0.8591211438179016,37938,20484,Unknown Artist,el-greco
Northern_Renaissance,Mannerism_Late_Renaissance,0.8399090766906738,49294,20484,hans-memling,el-greco
Early_Renaissance,Mannerism_Late_Renaissance,0.8355132341384888,56372,20484,pietro-perugino,el-greco
High_Renaissance,Mannerism_Late_Renaissance,0.8335809111595154,55731,20484,titian,el-greco
Early_Renaissance,Mannerism_Late_Renaissance,0.8327848315238953,24818,20484,Unknown Artist,el-greco
Early_Renaissance,High_Renaissance,0.8976489305496216,30154,55982,Unknown Artist,Unknown Artist
Early_Renaissance,High_Renaissance,0.8972818851470947,35483,55982,Unknown Artist,Unknown Artist
Early_Renaissance,High_Renaissance,0.8954488039016724,56916,55982,Unknown Artist,Unknown Artist
Early_Renaissance,High_Renaissance,0.8928015232086182,56529,55982,Unknown Artist,Unknown Artist
Early_Renaissance,High_Renaissance,0.8909502625465393,56822,55982,Unknown Artist,Unknown Artist
High_Renaissance,Mannerism_Late_Renaissance,0.8851329684257507,25069,38722,Unknown Artist,tintoretto
High_Renaissance,Mannerism_Late_Renaissance,0.8838889002799988,30981,38722,Unknown Artist,tintoretto
High_Renaissance,Mannerism_Late_Renaissance,0.8826478719711304,24418,38722,titian,tintoretto
High_Renaissance,Mannerism_Late_Renaissance,0.8705658912658691,33550,38722,pietro-perugino,tintoretto
High_Renaissance,Mannerism_Late_Renaissance,0.8690118789672852,36327,38722,titian,tintoretto
Early_Renaissance,High_Renaissance,0.9146194458007812,49002,55985,Unknown Artist,raphael
Early_Renaissance,High_Renaissance,0.913290798664093,24143,55985,Unknown Artist,raphael
Northern_Renaissance,High_Renaissance,0.9096649289131165,11580,55985,albrecht-durer,raphael
Early_Renaissance,High_Renaissance,0.9096602201461792,27940,55985,Unknown Artist,raphael
Early_Renaissance,High_Renaissance,0.9095075130462646,37605,55985,Unknown Artist,raphael
Early_Renaissance,High_Renaissance,0.8933152556419373,42889,44876,Unknown Artist,Unknown Artist
Early_Renaissance,High_Renaissance,0.8904428482055664,48338,44876,Unknown Artist,Unknown Artist
Early_Renaissance,High_Renaissance,0.8885988593101501,21326,44876,Unknown Artist,Unknown Artist
Northern_Renaissance,High_Renaissance,0.8878373503684998,21701,44876,Unknown Artist,Unknown Artist
Early_Renaissance,High_Renaissance,0.8856760263442993,56655,44876,Unknown Artist,Unknown Artist
Early_Renaissance,High_Renaissance,0.8690710067749023,28296,56247,Unknown Artist,michelangelo
Early_Renaissance,High_Renaissance,0.8621360063552856,43742,56247,Unknown Artist,michelangelo
Early_Renaissance,High_Renaissance,0.8569722175598145,56421,56247,Unknown Artist,michelangelo
Early_Renaissance,High_Renaissance,0.8524975180625916,23140,56247,Unknown Artist,michelangelo
Early_Renaissance,High_Renaissance,0.8515908122062683,32826,56247,Unknown Artist,michelangelo
Early_Renaissance,Northern_Renaissance,0.8750481009483337,57048,56640,Unknown Artist,Unknown Artist
Early_Renaissance,Northern_Renaissance,0.8711690902709961,43952,56640,Unknown Artist,Unknown Artist
High_Renaissance,Northern_Renaissance,0.8601428270339966,56434,56640,Unknown Artist,Unknown Artist
Early_Renaissance,Northern_Renaissance,0.8596582412719727,47252,56640,pietro-perugino,Unknown Artist
Early_Renaissance,Northern_Renaissance,0.8593594431877136,55920,56640,pietro-perugino,Unknown Artist
High_Renaissance,Mannerism_Late_Renaissance,0.9048923254013062,57155,23739,Unknown Artist,Unknown Artist
Northern_Renaissance,Mannerism_Late_Renaissance,0.9006384611129761,34406,23739,Unknown Artist,Unknown Artist
High_Renaissance,Mannerism_Late_Renaissance,0.899773895740509,52632,23739,titian,Unknown Artist
High_Renaissance,Mannerism_Late_Renaissance,0.8991477489471436,49492,23739,Unknown Artist,Unknown Artist
Northern_Renaissance,Mannerism_Late_Renaissance,0.8962860703468323,4321,23739,albrecht-durer,Unknown Artist
High_Renaissance,Mannerism_Late_Renaissance,0.8455621004104614,31550,56398,pietro-perugino,Unknown Artist
Northern_Renaissance,Mannerism_Late_Renaissance,0.8023416996002197,44399,56398,hieronymus-bosch,Unknown Artist
Early_Renaissance,Mannerism_Late_Renaissance,0.7990903258323669,30020,56398,Unknown Artist,Unknown Artist
High_Renaissance,Mannerism_Late_Renaissance,0.7943477630615234,39614,56398,michelangelo,Unknown Artist
Northern_Renaissance,Mannerism_Late_Renaissance,0.791351318359375,29683,56398,hieronymus-bosch,Unknown Artist
Early_Renaissance,Mannerism_Late_Renaissance,0.8597274422645569,38247,22019,Unknown Artist,tintoretto
High_Renaissance,Mannerism_Late_Renaissance,0.8585554957389832,55727,22019,Unknown Artist,tintoretto
Northern_Renaissance,Mannerism_Late_Renaissance,0.8455895781517029,20178,22019,hans-memling,tintoretto
High_Renaissance,Mannerism_Late_Renaissance,0.8454692959785461,41238,22019,Unknown Artist,tintoretto
Early_Renaissance,Mannerism_Late_Renaissance,0.8422934412956238,24831,22019,Unknown Artist,tintoretto
Early_Renaissance,Northern_Renaissance,0.8472604155540466,31565,22962,Unknown Artist,Unknown Artist
High_Renaissance,Northern_Renaissance,0.840243399143219,33254,22962,leonardo-da-vinci,Unknown Artist
High_Renaissance,Northern_Renaissance,0.8162428736686707,56035,22962,titian,Unknown Artist
Early_Renaissance,Northern_Renaissance,0.8005573153495789,41270,22962,Unknown Artist,Unknown Artist
Early_Renaissance,Northern_Renaissance,0.7987541556358337,38247,22962,Unknown Artist,Unknown Artist
High_Renaissance,Mannerism_Late_Renaissance,0.8842616677284241,31767,55831,raphael,tintoretto
High_Renaissance,Mannerism_Late_Renaissance,0.8780148029327393,44652,55831,titian,tintoretto
High_Renaissance,Mannerism_Late_Renaissance,0.8773142099380493,55705,55831,Unknown Artist,tintoretto
Northern_Renaissance,Mannerism_Late_Renaissance,0.8759840130805969,22975,55831,Unknown Artist,tintoretto
Northern_Renaissance,Mannerism_Late_Renaissance,0.8740294575691223,56815,55831,hieronymus-bosch,tintoretto
Early_Renaissance,Northern_Renaissance,0.8698065876960754,28744,56076,Unknown Artist,Unknown Artist
Early_Renaissance,Northern_Renaissance,0.867224931716919,52853,56076,Unknown Artist,Unknown Artist
High_Renaissance,Northern_Renaissance,0.866338312625885,57009,56076,Unknown Artist,Unknown Artist
Early_Renaissance,Northern_Renaissance,0.8654305338859558,56379,56076,fra-angelico,Unknown Artist
Early_Renaissance,Northern_Renaissance,0.8651778697967529,56199,56076,Unknown Artist,Unknown Artist
Northern_Renaissance,High_Renaissance,0.8669126629829407,37247,32705,Unknown Artist,raphael
Early_Renaissance,High_Renaissance,0.8631072044372559,25463,32705,Unknown Artist,raphael
Northern_Renaissance,High_Renaissance,0.8534191250801086,34061,32705,Unknown Artist,raphael
Early_Renaissance,High_Renaissance,0.8425052762031555,32988,32705,Unknown Artist,raphael
Early_Renaissance,High_Renaissance,0.8386378884315491,57028,32705,Unknown Artist,raphael
Early_Renaissance,Northern_Renaissance,0.8590754270553589,42368,46166,Unknown Artist,Unknown Artist
Early_Renaissance,Northern_Renaissance,0.8575795888900757,57083,46166,Unknown Artist,Unknown Artist
High_Renaissance,Northern_Renaissance,0.8537287712097168,30544,46166,raphael,Unknown Artist
Early_Renaissance,Northern_Renaissance,0.8516431450843811,56496,46166,Unknown Artist,Unknown Artist
Early_Renaissance,Northern_Renaissance,0.8491907715797424,32298,46166,Unknown Artist,Unknown Artist
Early_Renaissance,Mannerism_Late_Renaissance,0.8634382486343384,29753,37090,pietro-perugino,titian
Northern_Renaissance,Mannerism_Late_Renaissance,0.8630407452583313,4684,37090,albrecht-durer,titian
Early_Renaissance,Mannerism_Late_Renaissance,0.8590909838676453,20207,37090,Unknown Artist,titian
Early_Renaissance,Mannerism_Late_Renaissance,0.8505107760429382,26869,37090,Unknown Artist,titian
High_Renaissance,Mannerism_Late_Renaissance,0.8503339886665344,43369,37090,pietro-perugino,titian
Early_Renaissance,Mannerism_Late_Renaissance,0.8783079385757446,26574,31849,Unknown Artist,Unknown Artist
Early_Renaissance,Mannerism_Late_Renaissance,0.8730476498603821,29386,31849,Unknown Artist,Unknown Artist
Early_Renaissance,Mannerism_Late_Renaissance,0.8705955743789673,27300,31849,Unknown Artist,Unknown Artist
Early_Renaissance,Mannerism_Late_Renaissance,0.8692688345909119,56592,31849,Unknown Artist,Unknown Artist
High_Renaissance,Mannerism_Late_Renaissance,0.8596600890159607,37417,31849,Unknown Artist,Unknown Artist
Northern_Renaissance,Mannerism_Late_Renaissance,0.9110099673271179,34061,23402,Unknown Artist,el-greco
High_Renaissance,Mannerism_Late_Renaissance,0.9102368354797363,31767,23402,raphael,el-greco
Early_Renaissance,Mannerism_Late_Renaissance,0.9087105393409729,50996,23402,Unknown Artist,el-greco
Early_Renaissance,Mannerism_Late_Renaissance,0.9051207900047302,56655,23402,Unknown Artist,el-greco
High_Renaissance,Mannerism_Late_Renaissance,0.9039173126220703,19853,23402,pietro-perugino,el-greco
High_Renaissance,Baroque,0.8007380366325378,46517,27033,titian,Unknown Artist
Early_Renaissance,Baroque,0.7965195178985596,55863,27033,Unknown Artist,Unknown Artist
Early_Renaissance,Baroque,0.7928208708763123,50194,27033,Unknown Artist,Unknown Artist
Northern_Renaissance,Baroque,0.7918394207954407,38026,27033,Unknown Artist,Unknown Artist
Mannerism_Late_Renaissance,Baroque,0.7860412001609802,38722,27033,tintoretto,Unknown Artist
Early_Renaissance,High_Renaissance,0.8994395136833191,26869,33619,Unknown Artist,pietro-perugino
Northern_Renaissance,High_Renaissance,0.878837525844574,4684,33619,albrecht-durer,pietro-perugino
Northern_Renaissance,High_Renaissance,0.8736588954925537,19345,33619,Unknown Artist,pietro-perugino
Early_Renaissance,High_Renaissance,0.8689588904380798,28610,33619,Unknown Artist,pietro-perugino
Early_Renaissance,High_Renaissance,0.8632221817970276,47347,33619,Unknown Artist,pietro-perugino
High_Renaissance,Northern_Renaissance,0.8877800703048706,42200,56241,Unknown Artist,hieronymus-bosch
High_Renaissance,Northern_Renaissance,0.8785501718521118,35997,56241,Unknown Artist,hieronymus-bosch
High_Renaissance,Northern_Renaissance,0.8762780427932739,55678,56241,Unknown Artist,hieronymus-bosch
High_Renaissance,Northern_Renaissance,0.8670366406440735,49848,56241,Unknown Artist,hieronymus-bosch
Early_Renaissance,Northern_Renaissance,0.8662184476852417,24831,56241,Unknown Artist,hieronymus-bosch
Early_Renaissance,Northern_Renaissance,0.894899308681488,56525,56202,Unknown Artist,Unknown Artist
Early_Renaissance,Northern_Renaissance,0.8939263224601746,29403,56202,Unknown Artist,Unknown Artist
Early_Renaissance,Northern_Renaissance,0.8916391730308533,46903,56202,Unknown Artist,Unknown Artist
Early_Renaissance,Northern_Renaissance,0.8904510140419006,36589,56202,fra-angelico,Unknown Artist
Early_Renaissance,Northern_Renaissance,0.887945830821991,48891,56202,fra-angelico,Unknown Artist
Mannerism_Late_Renaissance,Baroque,0.8569136261940002,38722,43976,tintoretto,Unknown Artist
Mannerism_Late_Renaissance,Baroque,0.8534361124038696,25719,43976,paolo-veronese,Unknown Artist
Mannerism_Late_Renaissance,Baroque,0.8523094654083252,40899,43976,tintoretto,Unknown Artist
Mannerism_Late_Renaissance,Baroque,0.851030170917511,27334,43976,tintoretto,Unknown Artist
High_Renaissance,Baroque,0.850770890712738,56818,43976,Unknown Artist,Unknown Artist
Early_Renaissance,High_Renaissance,0.8923932909965515,23050,56631,Unknown Artist,Unknown Artist
Early_Renaissance,High_Renaissance,0.8906625509262085,56355,56631,Unknown Artist,Unknown Artist
Northern_Renaissance,High_Renaissance,0.8904531598091125,44944,56631,Unknown Artist,Unknown Artist
Early_Renaissance,High_Renaissance,0.8898084759712219,21752,56631,Unknown Artist,Unknown Artist
Early_Renaissance,High_Renaissance,0.889532208442688,24143,56631,Unknown Artist,Unknown Artist
Early_Renaissance,Northern_Renaissance,0.8454656004905701,33407,3895,Unknown Artist,albrecht-durer
Early_Renaissance,Northern_Renaissance,0.8205089569091797,25758,3895,Unknown Artist,albrecht-durer
High_Renaissance,Northern_Renaissance,0.807483434677124,19597,3895,Unknown Artist,albrecht-durer
High_Renaissance,Northern_Renaissance,0.8058125376701355,55730,3895,michelangelo,albrecht-durer
High_Renaissance,Northern_Renaissance,0.8035591840744019,31053,3895,leonardo-da-vinci,albrecht-durer
High_Renaissance,Mannerism_Late_Renaissance,0.8912912011146545,39783,32766,titian,paolo-veronese
High_Renaissance,Mannerism_Late_Renaissance,0.8803349137306213,40313,32766,raphael,paolo-veronese
High_Renaissance,Mannerism_Late_Renaissance,0.8794981837272644,30981,32766,Unknown Artist,paolo-veronese
High_Renaissance,Mannerism_Late_Renaissance,0.878262996673584,19178,32766,Unknown Artist,paolo-veronese
Northern_Renaissance,Mannerism_Late_Renaissance,0.8774354457855225,56313,32766,Unknown Artist,paolo-veronese
High_Renaissance,Northern_Renaissance,0.8871446847915649,56035,18134,titian,albrecht-durer
Early_Renaissance,High_Renaissance,0.8755213022232056,57140,28552,Unknown Artist,Unknown Artist
Early_Renaissance,High_Renaissance,0.8577534556388855,35155,28552,Unknown Artist,Unknown Artist
Early_Renaissance,High_Renaissance,0.856752336025238,40217,28552,Unknown Artist,Unknown Artist
Early_Renaissance,High_Renaissance,0.8547106981277466,55898,28552,Unknown Artist,Unknown Artist
Early_Renaissance,High_Renaissance,0.8538272976875305,51789,28552,fra-angelico,Unknown Artist
Early_Renaissance,High_Renaissance,0.8767693638801575,26869,43369,Unknown Artist,pietro-perugino
Northern_Renaissance,High_Renaissance,0.8595377206802368,6696,43369,albrecht-durer,pietro-perugino
Early_Renaissance,High_Renaissance,0.8547702431678772,20082,43369,Unknown Artist,pietro-perugino
Early_Renaissance,High_Renaissance,0.853744626045227,21752,43369,Unknown Artist,pietro-perugino
Early_Renaissance,High_Renaissance,0.8519190549850464,43726,43369,Unknown Artist,pietro-perugino
High_Renaissance,Mannerism_Late_Renaissance,0.8775264620780945,32165,42240,michelangelo,Unknown Artist
High_Renaissance,Mannerism_Late_Renaissance,0.8759112358093262,41313,42240,pietro-perugino,Unknown Artist
High_Renaissance,Mannerism_Late_Renaissance,0.8718714118003845,56712,42240,raphael,Unknown Artist
Early_Renaissance,Mannerism_Late_Renaissance,0.8712322115898132,26308,42240,Unknown Artist,Unknown Artist
High_Renaissance,Mannerism_Late_Renaissance,0.8703439831733704,35224,42240,pietro-perugino,Unknown Artist
Early_Renaissance,High_Renaissance,0.9213714599609375,56753,52427,Unknown Artist,Unknown Artist
Early_Renaissance,High_Renaissance,0.9213624596595764,47347,52427,Unknown Artist,Unknown Artist
Northern_Renaissance,High_Renaissance,0.920802116394043,691,52427,albrecht-durer,Unknown Artist
Early_Renaissance,High_Renaissance,0.9197664260864258,56355,52427,Unknown Artist,Unknown Artist
Early_Renaissance,High_Renaissance,0.9168404340744019,32337,52427,Unknown Artist,Unknown Artist
High_Renaissance,Northern_Renaissance,0.9127819538116455,56390,56743,Unknown Artist,Unknown Artist
Early_Renaissance,Northern_Renaissance,0.9121562838554382,55838,56743,Unknown Artist,Unknown Artist
Early_Renaissance,Northern_Renaissance,0.9072908163070679,30376,56743,pietro-perugino,Unknown Artist
Early_Renaissance,Northern_Renaissance,0.9056856632232666,51425,56743,pietro-perugino,Unknown Artist
Early_Renaissance,Northern_Renaissance,0.9056856632232666,57024,56743,pietro-perugino,Unknown Artist
High_Renaissance,Baroque,0.8931213021278381,30618,43903,Unknown Artist,Unknown Artist
Mannerism_Late_Renaissance,Baroque,0.891547679901123,36642,43903,paolo-veronese,Unknown Artist
High_Renaissance,Baroque,0.8910976052284241,56136,43903,Unknown Artist,Unknown Artist
High_Renaissance,Baroque,0.888146698474884,27948,43903,Unknown Artist,Unknown Artist
Mannerism_Late_Renaissance,Baroque,0.8878321051597595,56238,43903,titian,Unknown Artist
High_Renaissance,Northern_Renaissance,0.8664233684539795,55731,18009,titian,albrecht-durer
High_Renaissance,Northern_Renaissance,0.8643516898155212,41093,18009,pietro-perugino,albrecht-durer
Early_Renaissance,Northern_Renaissance,0.8325896859169006,56372,18009,pietro-perugino,albrecht-durer
High_Renaissance,Northern_Renaissance,0.8217867612838745,56401,18009,titian,albrecht-durer
Early_Renaissance,Northern_Renaissance,0.8169025778770447,24818,18009,Unknown Artist,albrecht-durer
Early_Renaissance,Northern_Renaissance,0.8883596658706665,56737,4434,Unknown Artist,albrecht-durer
High_Renaissance,Northern_Renaissance,0.8743147850036621,44996,4434,Unknown Artist,albrecht-durer
Early_Renaissance,Northern_Renaissance,0.8737193942070007,55863,4434,Unknown Artist,albrecht-durer
Mannerism_Late_Renaissance,Baroque,0.8736007809638977,33545,27670,el-greco,Unknown Artist
High_Renaissance,Baroque,0.8490358591079712,55731,27670,titian,Unknown Artist
Mannerism_Late_Renaissance,Baroque,0.847165584564209,49096,27670,el-greco,Unknown Artist
Mannerism_Late_Renaissance,Baroque,0.8420071601867676,55663,27670,el-greco,Unknown Artist
Mannerism_Late_Renaissance,Baroque,0.8372654318809509,37729,27670,el-greco,Unknown Artist
Northern_Renaissance,Baroque,0.9072028994560242,34061,56253,Unknown Artist,Unknown Artist
Mannerism_Late_Renaissance,Baroque,0.8991997241973877,50641,56253,Unknown Artist,Unknown Artist
Northern_Renaissance,Baroque,0.8974773287773132,41504,56253,Unknown Artist,Unknown Artist
Mannerism_Late_Renaissance,Baroque,0.895475447177887,20144,56253,el-greco,Unknown Artist
High_Renaissance,Baroque,0.8943390250205994,56127,56253,raphael,Unknown Artist
Northern_Renaissance,Mannerism_Late_Renaissance,0.885532796382904,44218,51500,Unknown Artist,paolo-veronese
High_Renaissance,Mannerism_Late_Renaissance,0.8843950033187866,55857,51500,pietro-perugino,paolo-veronese
Northern_Renaissance,Mannerism_Late_Renaissance,0.8817473649978638,21434,51500,hans-memling,paolo-veronese
High_Renaissance,Mannerism_Late_Renaissance,0.8815457224845886,56327,51500,titian,paolo-veronese
High_Renaissance,Mannerism_Late_Renaissance,0.8788101077079773,56325,51500,Unknown Artist,paolo-veronese
High_Renaissance,Mannerism_Late_Renaissance,0.9432576298713684,56669,56258,Unknown Artist,Unknown Artist
High_Renaissance,Mannerism_Late_Renaissance,0.9393904209136963,52427,56258,Unknown Artist,Unknown Artist
High_Renaissance,Mannerism_Late_Renaissance,0.9367042183876038,19837,56258,Unknown Artist,Unknown Artist
High_Renaissance,Mannerism_Late_Renaissance,0.9365894198417664,56159,56258,raphael,Unknown Artist
High_Renaissance,Mannerism_Late_Renaissance,0.9362339973449707,22891,56258,titian,Unknown Artist
High_Renaissance,Mannerism_Late_Renaissance,0.8901903629302979,37673,56835,raphael,paolo-veronese
High_Renaissance,Mannerism_Late_Renaissance,0.8827393651008606,29774,56835,raphael,paolo-veronese
